ManagementPackId,WorkflowId,WorkflowType,DisplayName,Description,OverrideParameterName,OverrideParameterType,DefaultValue,Essentials,Balanced,Full,Notes
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WebServer.DotNetCLRMemoryInducedGC,Rule,.NET CLR Memory\# Induced GC,This counter displays the peak number of times a garbage collection was performed because of an explicit call to GC.Collect. Its a good practice to let the GC tune the frequency of its collections.,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.LegacySMTPVirtualServer.SMTPVirtualServerBytesSentSec.Collection,Rule,SMTP Server\Bytes Sent/sec Performance Rule,,Enabled,bool,onEssentialMonitoring,,TRUE,TRUE,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.LegacySMTPVirtualServer.SMTPVirtualServerBytesSentSec.Collection,Rule,SMTP Server\Bytes Sent/sec Performance Rule,,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.LegacySMTPVirtualServer.SMTPVirtualServerBytesSentSec.Collection,Rule,SMTP Server\Bytes Sent/sec Performance Rule,,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.LegacySMTPVirtualServer.SMTPVirtualServerBytesSentSec.Collection,Rule,SMTP Server\Bytes Sent/sec Performance Rule,,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WebSite.WebServiceBytesReceivedSec.Collection,Rule,Web Service\Bytes Received/sec Performance Rule,,Enabled,bool,FALSE,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WebSite.WebServiceBytesReceivedSec.Collection,Rule,Web Service\Bytes Received/sec Performance Rule,,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WebSite.WebServiceBytesReceivedSec.Collection,Rule,Web Service\Bytes Received/sec Performance Rule,,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WebSite.WebServiceBytesReceivedSec.Collection,Rule,Web Service\Bytes Received/sec Performance Rule,,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.LegacySMTPVirtualServer.SMTPVirtualServerBytesReceivedSec.Collection,Rule,SMTP Server\Bytes Received/sec Performance Rule,,Enabled,bool,onEssentialMonitoring,,TRUE,TRUE,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.LegacySMTPVirtualServer.SMTPVirtualServerBytesReceivedSec.Collection,Rule,SMTP Server\Bytes Received/sec Performance Rule,,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.LegacySMTPVirtualServer.SMTPVirtualServerBytesReceivedSec.Collection,Rule,SMTP Server\Bytes Received/sec Performance Rule,,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.LegacySMTPVirtualServer.SMTPVirtualServerBytesReceivedSec.Collection,Rule,SMTP Server\Bytes Received/sec Performance Rule,,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.The.directory.specified.for.caching.compressed.content.is.invalid,Rule,The directory specified for caching compressed content is invalid,,Enabled,bool,onEssentialMonitoring,,TRUE,TRUE,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.The.directory.specified.for.caching.compressed.content.is.invalid,Rule,The directory specified for caching compressed content is invalid,,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.The.directory.specified.for.caching.compressed.content.is.invalid,Rule,The directory specified for caching compressed content is invalid,,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Worker.process.serving.an.application.pool.reported.a.failure,Rule,Worker process serving an application pool reported a failure,,Enabled,bool,onEssentialMonitoring,,TRUE,TRUE,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Worker.process.serving.an.application.pool.reported.a.failure,Rule,Worker process serving an application pool reported a failure,,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Worker.process.serving.an.application.pool.reported.a.failure,Rule,Worker process serving an application pool reported a failure,,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WWW.service.failed.to.configure.the.centralized.W3C.logging.properties,Rule,WWW service failed to configure the centralized W3C logging properties,,Enabled,bool,onEssentialMonitoring,TRUE,TRUE,TRUE,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WWW.service.failed.to.configure.the.centralized.W3C.logging.properties,Rule,WWW service failed to configure the centralized W3C logging properties,,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WWW.service.failed.to.configure.the.centralized.W3C.logging.properties,Rule,WWW service failed to configure the centralized W3C logging properties,,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WebServer.ASP.NETApplicationsRequestsInApplicationQueue.Collection,Rule,ASP.NET Applications\Requests In Application Queue Performance Rule,,Enabled,bool,FALSE,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WebServer.ASP.NETApplicationsRequestsInApplicationQueue.Collection,Rule,ASP.NET Applications\Requests In Application Queue Performance Rule,,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WebServer.ASP.NETApplicationsRequestsInApplicationQueue.Collection,Rule,ASP.NET Applications\Requests In Application Queue Performance Rule,,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WebServer.ASP.NETApplicationsRequestsInApplicationQueue.Collection,Rule,ASP.NET Applications\Requests In Application Queue Performance Rule,,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Worker.process.for.application.pool.encountered.an.error.while.trying.to.read.global.module.configuration,Rule,Worker process for application pool encountered an error while trying to read global module configuration,,Enabled,bool,onEssentialMonitoring,TRUE,TRUE,TRUE,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Worker.process.for.application.pool.encountered.an.error.while.trying.to.read.global.module.configuration,Rule,Worker process for application pool encountered an error while trying to read global module configuration,,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Worker.process.for.application.pool.encountered.an.error.while.trying.to.read.global.module.configuration,Rule,Worker process for application pool encountered an error while trying to read global module configuration,,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.LegacySMTPVirtualServer.SMTPVirtualServerBytesTotalSec.Collection,Rule,SMTP Server\Bytes Total/sec Performance Rule,,Enabled,bool,onEssentialMonitoring,TRUE,TRUE,TRUE,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.LegacySMTPVirtualServer.SMTPVirtualServerBytesTotalSec.Collection,Rule,SMTP Server\Bytes Total/sec Performance Rule,,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.LegacySMTPVirtualServer.SMTPVirtualServerBytesTotalSec.Collection,Rule,SMTP Server\Bytes Total/sec Performance Rule,,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.LegacySMTPVirtualServer.SMTPVirtualServerBytesTotalSec.Collection,Rule,SMTP Server\Bytes Total/sec Performance Rule,,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.The.server.was.unable.to.read.a.file,Rule,The server was unable to read a file,,Enabled,bool,onEssentialMonitoring,FALSE,TRUE,TRUE,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.The.server.was.unable.to.read.a.file,Rule,The server was unable to read a file,,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.The.server.was.unable.to.read.a.file,Rule,The server was unable to read a file,,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.LegacySMTPServer.SMTPServerBytesReceivedSec.Collection,Rule,SMTP Server\Bytes Received/sec (Total) Performance Rule,,Enabled,bool,onEssentialMonitoring,TRUE,TRUE,TRUE,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.LegacySMTPServer.SMTPServerBytesReceivedSec.Collection,Rule,SMTP Server\Bytes Received/sec (Total) Performance Rule,,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.LegacySMTPServer.SMTPServerBytesReceivedSec.Collection,Rule,SMTP Server\Bytes Received/sec (Total) Performance Rule,,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.LegacySMTPServer.SMTPServerBytesReceivedSec.Collection,Rule,SMTP Server\Bytes Received/sec (Total) Performance Rule,,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.A.server.side.include.file.has.included.itself.or.the.maximum.depth.of.server.side.includes.has.been.exceeded,Rule,A server side include file has included itself or the maximum depth of server side includes has been exceeded,,Enabled,bool,onEssentialMonitoring,TRUE,TRUE,TRUE,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.A.server.side.include.file.has.included.itself.or.the.maximum.depth.of.server.side.includes.has.been.exceeded,Rule,A server side include file has included itself or the maximum depth of server side includes has been exceeded,,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.A.server.side.include.file.has.included.itself.or.the.maximum.depth.of.server.side.includes.has.been.exceeded,Rule,A server side include file has included itself or the maximum depth of server side includes has been exceeded,,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Worker.process.serving.application.pool.was.orphaned,Rule,Worker process serving application pool was orphaned,,Enabled,bool,onEssentialMonitoring,,TRUE,TRUE,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Worker.process.serving.application.pool.was.orphaned,Rule,Worker process serving application pool was orphaned,,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Worker.process.serving.application.pool.was.orphaned,Rule,Worker process serving application pool was orphaned,,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WAS.encountered.an.error.attempting.to.look.up.the.built.in.IIS_IUSRS.group,Rule,WAS encountered an error attempting to look up the built in IIS_IUSRS group,,Enabled,bool,onEssentialMonitoring,,TRUE,TRUE,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WAS.encountered.an.error.attempting.to.look.up.the.built.in.IIS_IUSRS.group,Rule,WAS encountered an error attempting to look up the built in IIS_IUSRS group,,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WAS.encountered.an.error.attempting.to.look.up.the.built.in.IIS_IUSRS.group,Rule,WAS encountered an error attempting to look up the built in IIS_IUSRS group,,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.FTPServer.FTPServiceCurrentConnections.Collection,Rule,FTP Service\Current Connections (Total) Performance Rule,,Enabled,bool,onEssentialMonitoring,,TRUE,TRUE,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.FTPServer.FTPServiceCurrentConnections.Collection,Rule,FTP Service\Current Connections (Total) Performance Rule,,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.FTPServer.FTPServiceCurrentConnections.Collection,Rule,FTP Service\Current Connections (Total) Performance Rule,,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.FTPServer.FTPServiceCurrentConnections.Collection,Rule,FTP Service\Current Connections (Total) Performance Rule,,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.FailledToRetrieveApplicationPoolState,Rule,Failed to retrieve Application Pool state,,Enabled,bool,FALSE,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.FailledToRetrieveApplicationPoolState,Rule,Failed to retrieve Application Pool state,,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.FailledToRetrieveApplicationPoolState,Rule,Failed to retrieve Application Pool state,,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.LegacySMTPServer.SMTPServerTotalmessagessubmitted.Collection,Rule,SMTP Server\Total Messages Submitted (Total) Performance Rule,,Enabled,bool,onEssentialMonitoring,,TRUE,TRUE,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.LegacySMTPServer.SMTPServerTotalmessagessubmitted.Collection,Rule,SMTP Server\Total Messages Submitted (Total) Performance Rule,,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.LegacySMTPServer.SMTPServerTotalmessagessubmitted.Collection,Rule,SMTP Server\Total Messages Submitted (Total) Performance Rule,,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.LegacySMTPServer.SMTPServerTotalmessagessubmitted.Collection,Rule,SMTP Server\Total Messages Submitted (Total) Performance Rule,,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WAS.encountered.a.failure.while.setting.the.affinity.mask.of.an.application.pool,Rule,WAS encountered a failure while setting the affinity mask of an application pool,,Enabled,bool,onEssentialMonitoring,,TRUE,TRUE,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WAS.encountered.a.failure.while.setting.the.affinity.mask.of.an.application.pool,Rule,WAS encountered a failure while setting the affinity mask of an application pool,,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WAS.encountered.a.failure.while.setting.the.affinity.mask.of.an.application.pool,Rule,WAS encountered a failure while setting the affinity mask of an application pool,,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Module.has.an.invalid.precondition,Rule,Module has an invalid precondition,,Enabled,bool,onEssentialMonitoring,,TRUE,TRUE,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Module.has.an.invalid.precondition,Rule,Module has an invalid precondition,,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.Module.has.an.invalid.precondition,Rule,Module has an invalid precondition,,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WAS.detected.invalid.configuration.data,Rule,WAS detected invalid configuration data,,Enabled,bool,onEssentialMonitoring,,TRUE,TRUE,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WAS.detected.invalid.configuration.data,Rule,WAS detected invalid configuration data,,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WAS.detected.invalid.configuration.data,Rule,WAS detected invalid configuration data,,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WAS.encountered.an.error.trying.to.read.configuration,Rule,WAS encountered an error trying to read configuration,,Enabled,bool,onEssentialMonitoring,,TRUE,TRUE,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WAS.encountered.an.error.trying.to.read.configuration,Rule,WAS encountered an error trying to read configuration,,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WAS.encountered.an.error.trying.to.read.configuration,Rule,WAS encountered an error trying to read configuration,,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.FailedToRetrieveSiteState,Rule,Failed to retrieve site state,,Enabled,bool,FALSE,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.FailedToRetrieveSiteState,Rule,Failed to retrieve site state,,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.FailedToRetrieveSiteState,Rule,Failed to retrieve site state,,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.FTPSite.FTPServiceCurrentConnections.Collection,Rule,FTP Service\Current Connections Performance Rule,,Enabled,bool,FALSE,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.FTPSite.FTPServiceCurrentConnections.Collection,Rule,FTP Service\Current Connections Performance Rule,,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.FTPSite.FTPServiceCurrentConnections.Collection,Rule,FTP Service\Current Connections Performance Rule,,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.FTPSite.FTPServiceCurrentConnections.Collection,Rule,FTP Service\Current Connections Performance Rule,,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.A.script.has.not.responded.within.the.configured.timeout.period,Rule,A script has not responded within the configured timeout period.,,Enabled,bool,onEssentialMonitoring,,TRUE,TRUE,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.A.script.has.not.responded.within.the.configured.timeout.period,Rule,A script has not responded within the configured timeout period.,,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.A.script.has.not.responded.within.the.configured.timeout.period,Rule,A script has not responded within the configured timeout period.,,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.The.server.failed.to.close.client.connections.to.the.following.URLs.during.shutdown,Rule,The server failed to close client connections to URLs during shutdown,,Enabled,bool,onEssentialMonitoring,,TRUE,TRUE,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.The.server.failed.to.close.client.connections.to.the.following.URLs.during.shutdown,Rule,The server failed to close client connections to URLs during shutdown,,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.The.server.failed.to.close.client.connections.to.the.following.URLs.during.shutdown,Rule,The server failed to close client connections to URLs during shutdown,,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.LegacyFTPServer.FTPServiceCurrentConnections.Collection,Rule,FTP Service\Current Connections (Total) Performance Rule,,Enabled,bool,onEssentialMonitoring,,TRUE,TRUE,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.LegacyFTPServer.FTPServiceCurrentConnections.Collection,Rule,FTP Service\Current Connections (Total) Performance Rule,,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.LegacyFTPServer.FTPServiceCurrentConnections.Collection,Rule,FTP Service\Current Connections (Total) Performance Rule,,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.LegacyFTPServer.FTPServiceCurrentConnections.Collection,Rule,FTP Service\Current Connections (Total) Performance Rule,,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WebServer.ActiveServerPagesRequestWaitTime.Collection,Rule,Active Server Pages\Request Wait Time Performance Rule,,Enabled,bool,FALSE,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WebServer.ActiveServerPagesRequestWaitTime.Collection,Rule,Active Server Pages\Request Wait Time Performance Rule,,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WebServer.ActiveServerPagesRequestWaitTime.Collection,Rule,Active Server Pages\Request Wait Time Performance Rule,,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WebServer.ActiveServerPagesRequestWaitTime.Collection,Rule,Active Server Pages\Request Wait Time Performance Rule,,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WebServer.ActiveServerPagesRequestsNotFound.Collection,Rule,Active Server Pages\Requests Not Found Performance Rule,,Enabled,bool,FALSE,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WebServer.ActiveServerPagesRequestsNotFound.Collection,Rule,Active Server Pages\Requests Not Found Performance Rule,,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WebServer.ActiveServerPagesRequestsNotFound.Collection,Rule,Active Server Pages\Requests Not Found Performance Rule,,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WebServer.ActiveServerPagesRequestsNotFound.Collection,Rule,Active Server Pages\Requests Not Found Performance Rule,,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WebServer.ActiveServerPagesRequestsQueued.Collection,Rule,Active Server Pages\Requests Queued Performance Rule,,Enabled,bool,FALSE,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WebServer.ActiveServerPagesRequestsQueued.Collection,Rule,Active Server Pages\Requests Queued Performance Rule,,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WebServer.ActiveServerPagesRequestsQueued.Collection,Rule,Active Server Pages\Requests Queued Performance Rule,,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.WebServer.ActiveServerPagesRequestsQueued.Collection,Rule,Active Server Pages\Requests Queued Performance Rule,,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.LegacySMTPServer.SMTPServerOutboundConnectionsCurrent.Collection,Rule,SMTP Server\Outbound Connections Current (Total) Performance Rule,,Enabled,bool,onEssentialMonitoring,,TRUE,TRUE,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.LegacySMTPServer.SMTPServerOutboundConnectionsCurrent.Collection,Rule,SMTP Server\Outbound Connections Current (Total) Performance Rule,,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.LegacySMTPServer.SMTPServerOutboundConnectionsCurrent.Collection,Rule,SMTP Server\Outbound Connections Current (Total) Performance Rule,,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.LegacySMTPServer.SMTPServerOutboundConnectionsCurrent.Collection,Rule,SMTP Server\Outbound Connections Current (Total) Performance Rule,,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.SFNOTIFYREADRAWDATA.filter.notification.is.not.supported.in.IIS.7,Rule,SF_NOTIFY_READ_RAW_DATA filter notification is not supported in IIS 7,,Enabled,bool,onEssentialMonitoring,,TRUE,TRUE,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.SFNOTIFYREADRAWDATA.filter.notification.is.not.supported.in.IIS.7,Rule,SF_NOTIFY_READ_RAW_DATA filter notification is not supported in IIS 7,,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.SFNOTIFYREADRAWDATA.filter.notification.is.not.supported.in.IIS.7,Rule,SF_NOTIFY_READ_RAW_DATA filter notification is not supported in IIS 7,,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.The.server.was.unable.to.acquire.a.license.for.a.SSL.connection,Rule,The server was unable to acquire a license for a SSL connection,,Enabled,bool,onEssentialMonitoring,,TRUE,TRUE,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.The.server.was.unable.to.acquire.a.license.for.a.SSL.connection,Rule,The server was unable to acquire a license for a SSL connection,,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.The.server.was.unable.to.acquire.a.license.for.a.SSL.connection,Rule,The server was unable to acquire a license for a SSL connection,,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.DotNetCLRMemoryPercentageOfTimeInGC,Rule,.NET CLR Memory\% Time in GC Performance Rule,% Time in GC is the percentage of elapsed time that was spent in performing a garbage collection (GC) since the last GC cycle. This counter is usually an indicator of the work done by the Garbage Collector on behalf of the application to collect and compact memory. This counter is updated only at the end of every GC and the counter value reflects the last observed value; its not an average.,Enabled,bool,FALSE,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.DotNetCLRMemoryPercentageOfTimeInGC,Rule,.NET CLR Memory\% Time in GC Performance Rule,% Time in GC is the percentage of elapsed time that was spent in performing a garbage collection (GC) since the last GC cycle. This counter is usually an indicator of the work done by the Garbage Collector on behalf of the application to collect and compact memory. This counter is updated only at the end of every GC and the counter value reflects the last observed value; its not an average.,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.DotNetCLRMemoryPercentageOfTimeInGC,Rule,.NET CLR Memory\% Time in GC Performance Rule,% Time in GC is the percentage of elapsed time that was spent in performing a garbage collection (GC) since the last GC cycle. This counter is usually an indicator of the work done by the Garbage Collector on behalf of the application to collect and compact memory. This counter is updated only at the end of every GC and the counter value reflects the last observed value; its not an average.,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2008,Microsoft.Windows.InternetInformationServices.2008.DotNetCLRMemoryPercentageOfTimeInGC,Rule,.NET CLR Memory\% Time in GC Performance Rule,% Time in GC is the percentage of elapsed time that was spent in performing a garbage collection (GC) since the last GC cycle. This counter is usually an indicator of the work done by the Garbage Collector on behalf of the application to collect and compact memory. This counter is updated only at the end of every GC and the counter value reflects the last observed value; its not an average.,Frequency,int,300,,,,
