ManagementPackId,WorkflowId,WorkflowType,DisplayName,Description,OverrideParameterName,OverrideParameterType,DefaultValue,Balanced,Essentials,Full,Notes
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.The.server.failed.to.close.client.connections.to.the.following.URLs.during.shutdown,Rule,The server failed to close client connections to URLs during shutdown,The server failed to close client connections to URLs during shutdown,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.ASP.application.error.occured,Rule,ASP application error occurred,ASP application error occurred,Enabled,bool,TRUE,FALSE,FALSE,,Reduced alerting for both Essentials and Balanced configurations
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.ASP.application.error.occured,Rule,ASP application error occurred,ASP application error occurred,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.ASP.application.error.occured,Rule,ASP application error occurred,ASP application error occurred,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WebSite.WebServiceBytesSentSec.Collection,Rule,Web Service\Bytes Sent/sec Performance Rule,Web Service\Bytes Sent/sec Performance Rule,Enabled,bool,FALSE,,,TRUE,Additional performance collection for full configuration
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WebSite.WebServiceBytesSentSec.Collection,Rule,Web Service\Bytes Sent/sec Performance Rule,Web Service\Bytes Sent/sec Performance Rule,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WebSite.WebServiceBytesSentSec.Collection,Rule,Web Service\Bytes Sent/sec Performance Rule,Web Service\Bytes Sent/sec Performance Rule,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WebSite.WebServiceBytesSentSec.Collection,Rule,Web Service\Bytes Sent/sec Performance Rule,Web Service\Bytes Sent/sec Performance Rule,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.LegacySMTPVirtualServer.SMTPVirtualServerMessagesDeliveredSec.Collection,Rule,SMTP Server\Messages Delivered/Sec Performance Rule,SMTP Server\Messages Delivered/Sec Performance Rule,Enabled,bool,TRUE,,FALSE,,Reduced performance collection for Essentials configuration
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.LegacySMTPVirtualServer.SMTPVirtualServerMessagesDeliveredSec.Collection,Rule,SMTP Server\Messages Delivered/Sec Performance Rule,SMTP Server\Messages Delivered/Sec Performance Rule,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.LegacySMTPVirtualServer.SMTPVirtualServerMessagesDeliveredSec.Collection,Rule,SMTP Server\Messages Delivered/Sec Performance Rule,SMTP Server\Messages Delivered/Sec Performance Rule,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.LegacySMTPVirtualServer.SMTPVirtualServerMessagesDeliveredSec.Collection,Rule,SMTP Server\Messages Delivered/Sec Performance Rule,SMTP Server\Messages Delivered/Sec Performance Rule,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WebServer.NumberOfDotNetExceptionsThrownPerSecond,Rule,.NET CLR Exceptions\# Exceptions Thrown/sec Performance Rule,This counter displays the number of exceptions thrown per second. These include both .NET exceptions and unmanaged exceptions that get converted into .NET exceptions e.g. null pointer reference exception in unmanaged code would get re-thrown in managed code as a .NET System.NullReferenceException; this counter includes both handled and unhandled exceptions. Exceptions should only occur in rare situations and not in the normal control flow of the program; this counter was designed as an indicator of potential performance problems due to large (>100s) rate of exceptions thrown. This counter is not an average over time; it displays the difference between the values observed in the last two samples divided by the duration of the sample interval.,Enabled,bool,FALSE,,,TRUE,Additional performance collection for full configuration
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WebServer.NumberOfDotNetExceptionsThrownPerSecond,Rule,.NET CLR Exceptions\# Exceptions Thrown/sec Performance Rule,This counter displays the number of exceptions thrown per second. These include both .NET exceptions and unmanaged exceptions that get converted into .NET exceptions e.g. null pointer reference exception in unmanaged code would get re-thrown in managed code as a .NET System.NullReferenceException; this counter includes both handled and unhandled exceptions. Exceptions should only occur in rare situations and not in the normal control flow of the program; this counter was designed as an indicator of potential performance problems due to large (>100s) rate of exceptions thrown. This counter is not an average over time; it displays the difference between the values observed in the last two samples divided by the duration of the sample interval.,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WebServer.NumberOfDotNetExceptionsThrownPerSecond,Rule,.NET CLR Exceptions\# Exceptions Thrown/sec Performance Rule,This counter displays the number of exceptions thrown per second. These include both .NET exceptions and unmanaged exceptions that get converted into .NET exceptions e.g. null pointer reference exception in unmanaged code would get re-thrown in managed code as a .NET System.NullReferenceException; this counter includes both handled and unhandled exceptions. Exceptions should only occur in rare situations and not in the normal control flow of the program; this counter was designed as an indicator of potential performance problems due to large (>100s) rate of exceptions thrown. This counter is not an average over time; it displays the difference between the values observed in the last two samples divided by the duration of the sample interval.,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WebServer.NumberOfDotNetExceptionsThrownPerSecond,Rule,.NET CLR Exceptions\# Exceptions Thrown/sec Performance Rule,This counter displays the number of exceptions thrown per second. These include both .NET exceptions and unmanaged exceptions that get converted into .NET exceptions e.g. null pointer reference exception in unmanaged code would get re-thrown in managed code as a .NET System.NullReferenceException; this counter includes both handled and unhandled exceptions. Exceptions should only occur in rare situations and not in the normal control flow of the program; this counter was designed as an indicator of potential performance problems due to large (>100s) rate of exceptions thrown. This counter is not an average over time; it displays the difference between the values observed in the last two samples divided by the duration of the sample interval.,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WAS.did.not.apply.configuration.changes.to.application.pool,Rule,WAS did not apply configuration changes to application pool,WAS did not apply configuration changes to application pool,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WAS.did.not.apply.configuration.changes.to.application.pool,Rule,WAS did not apply configuration changes to application pool,WAS did not apply configuration changes to application pool,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WAS.did.not.apply.configuration.changes.to.application.pool,Rule,WAS did not apply configuration changes to application pool,WAS did not apply configuration changes to application pool,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WebServer.ActiveServerPagesRequestWaitTime.Collection,Rule,Active Server Pages\Request Wait Time Performance Rule,,Enabled,bool,FALSE,,,TRUE,Additional performance collection for full configuration
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WebServer.ActiveServerPagesRequestWaitTime.Collection,Rule,Active Server Pages\Request Wait Time Performance Rule,,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WebServer.ActiveServerPagesRequestWaitTime.Collection,Rule,Active Server Pages\Request Wait Time Performance Rule,,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WebServer.ActiveServerPagesRequestWaitTime.Collection,Rule,Active Server Pages\Request Wait Time Performance Rule,,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WebSite.WebServiceISAPIExtensionRequestsSec.Collection,Rule,Web Service\ISAPI Extension Requests/sec Performance Rule,Web Service\ISAPI Extension Requests/sec Performance Rule,Enabled,bool,FALSE,,,TRUE,Additional performance collection for full configuration
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WebSite.WebServiceISAPIExtensionRequestsSec.Collection,Rule,Web Service\ISAPI Extension Requests/sec Performance Rule,Web Service\ISAPI Extension Requests/sec Performance Rule,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WebSite.WebServiceISAPIExtensionRequestsSec.Collection,Rule,Web Service\ISAPI Extension Requests/sec Performance Rule,Web Service\ISAPI Extension Requests/sec Performance Rule,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WebSite.WebServiceISAPIExtensionRequestsSec.Collection,Rule,Web Service\ISAPI Extension Requests/sec Performance Rule,Web Service\ISAPI Extension Requests/sec Performance Rule,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Worker.process.failed.to.initialize.communication.with.the.W3SVC.and.therefore.could.not.be.started,Rule,Worker process failed to initialize communication with the W3SVC service and therefore could not be started,Worker process failed to initialize communication with the W3SVC service and therefore could not be started,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Worker.process.failed.to.initialize.communication.with.the.W3SVC.and.therefore.could.not.be.started,Rule,Worker process failed to initialize communication with the W3SVC service and therefore could not be started,Worker process failed to initialize communication with the W3SVC service and therefore could not be started,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Worker.process.failed.to.initialize.communication.with.the.W3SVC.and.therefore.could.not.be.started,Rule,Worker process failed to initialize communication with the W3SVC service and therefore could not be started,Worker process failed to initialize communication with the W3SVC service and therefore could not be started,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WebSite.WebServiceCurrentISAPIExtensionRequests.Collection,Rule,Web Service\Current ISAPI Extension Requests Performance Rule,Web Service\Current ISAPI Extension Requests Performance Rule,Enabled,bool,FALSE,,,TRUE,Additional performance collection for full configuration
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WebSite.WebServiceCurrentISAPIExtensionRequests.Collection,Rule,Web Service\Current ISAPI Extension Requests Performance Rule,Web Service\Current ISAPI Extension Requests Performance Rule,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WebSite.WebServiceCurrentISAPIExtensionRequests.Collection,Rule,Web Service\Current ISAPI Extension Requests Performance Rule,Web Service\Current ISAPI Extension Requests Performance Rule,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WebSite.WebServiceCurrentISAPIExtensionRequests.Collection,Rule,Web Service\Current ISAPI Extension Requests Performance Rule,Web Service\Current ISAPI Extension Requests Performance Rule,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.HTTP.Server.could.not.create.the.main.connection.socket,Rule,HTTP Server could not create the main connection socket,HTTP Server could not create the main connection socket,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.HTTP.Server.could.not.create.the.main.connection.socket,Rule,HTTP Server could not create the main connection socket,HTTP Server could not create the main connection socket,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.HTTP.Server.could.not.create.the.main.connection.socket,Rule,HTTP Server could not create the main connection socket,HTTP Server could not create the main connection socket,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Only.one.type.of.logging.can.be.enabled.at.a.time,Rule,Only one type of logging can be enabled at a time,Only one type of logging can be enabled at a time,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Only.one.type.of.logging.can.be.enabled.at.a.time,Rule,Only one type of logging can be enabled at a time,Only one type of logging can be enabled at a time,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Only.one.type.of.logging.can.be.enabled.at.a.time,Rule,Only one type of logging can be enabled at a time,Only one type of logging can be enabled at a time,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WebServer.WebServiceCurrentConnections.Collection,Rule,Web Service\Current Connections Performance Rule,Web Service\Current Connections Performance Rule,Enabled,bool,TRUE,,FALSE,,Reduced performance collection for Essentials configuration
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WebServer.WebServiceCurrentConnections.Collection,Rule,Web Service\Current Connections Performance Rule,Web Service\Current Connections Performance Rule,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WebServer.WebServiceCurrentConnections.Collection,Rule,Web Service\Current Connections Performance Rule,Web Service\Current Connections Performance Rule,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WebServer.WebServiceCurrentConnections.Collection,Rule,Web Service\Current Connections Performance Rule,Web Service\Current Connections Performance Rule,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WAS.terminated.unexpectedly.and.the.system.was.not.configured.to.restart.it,Rule,WAS terminated unexpectedly and the system was not configured to restart it,,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WAS.terminated.unexpectedly.and.the.system.was.not.configured.to.restart.it,Rule,WAS terminated unexpectedly and the system was not configured to restart it,,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WAS.terminated.unexpectedly.and.the.system.was.not.configured.to.restart.it,Rule,WAS terminated unexpectedly and the system was not configured to restart it,,Severity,int,2,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.LegacySMTPServer.SMTPServerBytesTotalSec.Collection,Rule,SMTP Server\Bytes Total/sec Performance Rule,SMTP Server\Bytes Total/sec Performance Rule,Enabled,bool,TRUE,,FALSE,,Reduced performance collection for Essentials configuration
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.LegacySMTPServer.SMTPServerBytesTotalSec.Collection,Rule,SMTP Server\Bytes Total/sec Performance Rule,SMTP Server\Bytes Total/sec Performance Rule,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.LegacySMTPServer.SMTPServerBytesTotalSec.Collection,Rule,SMTP Server\Bytes Total/sec Performance Rule,SMTP Server\Bytes Total/sec Performance Rule,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.LegacySMTPServer.SMTPServerBytesTotalSec.Collection,Rule,SMTP Server\Bytes Total/sec Performance Rule,SMTP Server\Bytes Total/sec Performance Rule,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WWW.Service.did.not.initialize.the.HTTP.driver.and.was.unable.start,Rule,WWW Service did not initialize the HTTP driver and was unable to start,WWW Service did not initialize the HTTP driver and was unable to start,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WWW.Service.did.not.initialize.the.HTTP.driver.and.was.unable.start,Rule,WWW Service did not initialize the HTTP driver and was unable to start,WWW Service did not initialize the HTTP driver and was unable to start,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WWW.Service.did.not.initialize.the.HTTP.driver.and.was.unable.start,Rule,WWW Service did not initialize the HTTP driver and was unable to start,WWW Service did not initialize the HTTP driver and was unable to start,Severity,int,2,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.LegacySMTPServer.SMTPServerTotalmessagessubmitted.Collection,Rule,SMTP Server\Total Messages Submitted Performance Rule,SMTP Server\Total Messages Submitted Performance Rule,Enabled,bool,TRUE,,FALSE,,Reduced performance collection for Essentials configuration
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.LegacySMTPServer.SMTPServerTotalmessagessubmitted.Collection,Rule,SMTP Server\Total Messages Submitted Performance Rule,SMTP Server\Total Messages Submitted Performance Rule,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.LegacySMTPServer.SMTPServerTotalmessagessubmitted.Collection,Rule,SMTP Server\Total Messages Submitted Performance Rule,SMTP Server\Total Messages Submitted Performance Rule,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.LegacySMTPServer.SMTPServerTotalmessagessubmitted.Collection,Rule,SMTP Server\Total Messages Submitted Performance Rule,SMTP Server\Total Messages Submitted Performance Rule,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WWW.service.encountered.an.error.when.it.tried.to.secure.the.handle.of.the.application.pool,Rule,WWW service encountered an error when it tried to secure the handle of the application pool,WWW service encountered an error when it tried to secure the handle of the application pool,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WWW.service.encountered.an.error.when.it.tried.to.secure.the.handle.of.the.application.pool,Rule,WWW service encountered an error when it tried to secure the handle of the application pool,WWW service encountered an error when it tried to secure the handle of the application pool,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WWW.service.encountered.an.error.when.it.tried.to.secure.the.handle.of.the.application.pool,Rule,WWW service encountered an error when it tried to secure the handle of the application pool,WWW service encountered an error when it tried to secure the handle of the application pool,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WebServer.ASP.NETApplicationsRequestsInApplicationQueue.Collection,Rule,ASP.NET Applications\Requests In Application Queue Performance Rule,ASP.NET Applications\Requests In Application Queue Performance Rule,Enabled,bool,FALSE,,,TRUE,Additional performance collection for full configuration
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WebServer.ASP.NETApplicationsRequestsInApplicationQueue.Collection,Rule,ASP.NET Applications\Requests In Application Queue Performance Rule,ASP.NET Applications\Requests In Application Queue Performance Rule,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WebServer.ASP.NETApplicationsRequestsInApplicationQueue.Collection,Rule,ASP.NET Applications\Requests In Application Queue Performance Rule,ASP.NET Applications\Requests In Application Queue Performance Rule,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WebServer.ASP.NETApplicationsRequestsInApplicationQueue.Collection,Rule,ASP.NET Applications\Requests In Application Queue Performance Rule,ASP.NET Applications\Requests In Application Queue Performance Rule,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.FTPServer.FTPServiceBytesTotalSec.Collection,Rule,FTP Service\Bytes Total/sec Performance Rule,FTP Service\Bytes Total/sec Performance Rule,Enabled,bool,TRUE,,FALSE,,Reduced performance collection for Essentials configuration
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.FTPServer.FTPServiceBytesTotalSec.Collection,Rule,FTP Service\Bytes Total/sec Performance Rule,FTP Service\Bytes Total/sec Performance Rule,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.FTPServer.FTPServiceBytesTotalSec.Collection,Rule,FTP Service\Bytes Total/sec Performance Rule,FTP Service\Bytes Total/sec Performance Rule,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.FTPServer.FTPServiceBytesTotalSec.Collection,Rule,FTP Service\Bytes Total/sec Performance Rule,FTP Service\Bytes Total/sec Performance Rule,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Application.pool.has.an.IdleTimeout.equal.to.or.greater.than.the.PeriodicRestart.time,Rule,Application Pool has an IdleTimeout equal to or greater than the PeriodicRestart time,Application Pool has an IdleTimeout equal to or greater than the PeriodicRestart time,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Application.pool.has.an.IdleTimeout.equal.to.or.greater.than.the.PeriodicRestart.time,Rule,Application Pool has an IdleTimeout equal to or greater than the PeriodicRestart time,Application Pool has an IdleTimeout equal to or greater than the PeriodicRestart time,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Application.pool.has.an.IdleTimeout.equal.to.or.greater.than.the.PeriodicRestart.time,Rule,Application Pool has an IdleTimeout equal to or greater than the PeriodicRestart time,Application Pool has an IdleTimeout equal to or greater than the PeriodicRestart time,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.LegacySMTPVirtualServer.SMTPVirtualServerOutboundConnectionsCurrent.Collection,Rule,SMTP Server\Outbound Connections Current Performance Rule,SMTP Server\Outbound Connections Current Performance Rule,Enabled,bool,TRUE,,FALSE,,Reduced performance collection for Essentials configuration
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.LegacySMTPVirtualServer.SMTPVirtualServerOutboundConnectionsCurrent.Collection,Rule,SMTP Server\Outbound Connections Current Performance Rule,SMTP Server\Outbound Connections Current Performance Rule,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.LegacySMTPVirtualServer.SMTPVirtualServerOutboundConnectionsCurrent.Collection,Rule,SMTP Server\Outbound Connections Current Performance Rule,SMTP Server\Outbound Connections Current Performance Rule,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.LegacySMTPVirtualServer.SMTPVirtualServerOutboundConnectionsCurrent.Collection,Rule,SMTP Server\Outbound Connections Current Performance Rule,SMTP Server\Outbound Connections Current Performance Rule,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WebServer.ASP.NETApplicationsErrorsTotalSec.Collection,Rule,ASP.NET Applications\Errors Total/Sec Performance Rule,ASP.NET Applications\Errors Total/Sec Performance Rule,Enabled,bool,FALSE,,,TRUE,Additional performance collection for full configuration
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WebServer.ASP.NETApplicationsErrorsTotalSec.Collection,Rule,ASP.NET Applications\Errors Total/Sec Performance Rule,ASP.NET Applications\Errors Total/Sec Performance Rule,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WebServer.ASP.NETApplicationsErrorsTotalSec.Collection,Rule,ASP.NET Applications\Errors Total/Sec Performance Rule,ASP.NET Applications\Errors Total/Sec Performance Rule,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WebServer.ASP.NETApplicationsErrorsTotalSec.Collection,Rule,ASP.NET Applications\Errors Total/Sec Performance Rule,ASP.NET Applications\Errors Total/Sec Performance Rule,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WebServer.WebServiceCurrentISAPIExtensionRequests.Collection,Rule,Web Service\Current ISAPI Extension Requests/sec Performance Rule,Web Service\Current ISAPI Extension Requests/sec Performance Rule,Enabled,bool,FALSE,,,TRUE,Additional performance collection for full configuration
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WebServer.WebServiceCurrentISAPIExtensionRequests.Collection,Rule,Web Service\Current ISAPI Extension Requests/sec Performance Rule,Web Service\Current ISAPI Extension Requests/sec Performance Rule,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WebServer.WebServiceCurrentISAPIExtensionRequests.Collection,Rule,Web Service\Current ISAPI Extension Requests/sec Performance Rule,Web Service\Current ISAPI Extension Requests/sec Performance Rule,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.WebServer.WebServiceCurrentISAPIExtensionRequests.Collection,Rule,Web Service\Current ISAPI Extension Requests/sec Performance Rule,Web Service\Current ISAPI Extension Requests/sec Performance Rule,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.FailedToPerformIISComponentDiscoveryDueInsufficientPrivs,Rule,IIS component discovery failed due to insufficient privileges,IIS component discovery failed due to insufficient privileges,Enabled,bool,FALSE,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.FailedToPerformIISComponentDiscoveryDueInsufficientPrivs,Rule,IIS component discovery failed due to insufficient privileges,IIS component discovery failed due to insufficient privileges,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.FailedToPerformIISComponentDiscoveryDueInsufficientPrivs,Rule,IIS component discovery failed due to insufficient privileges,IIS component discovery failed due to insufficient privileges,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.FTPSite.FTPServiceBytesTotalSec.Collection,Rule,FTP Service\Bytes Total/sec Performance Rule,FTP Service\Bytes Total/sec Performance Rule,Enabled,bool,FALSE,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.FTPSite.FTPServiceBytesTotalSec.Collection,Rule,FTP Service\Bytes Total/sec Performance Rule,FTP Service\Bytes Total/sec Performance Rule,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.FTPSite.FTPServiceBytesTotalSec.Collection,Rule,FTP Service\Bytes Total/sec Performance Rule,FTP Service\Bytes Total/sec Performance Rule,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.FTPSite.FTPServiceBytesTotalSec.Collection,Rule,FTP Service\Bytes Total/sec Performance Rule,FTP Service\Bytes Total/sec Performance Rule,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Module.has.an.invalid.precondition,Rule,Module has an invalid precondition,Module has an invalid precondition,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2012,Microsoft.Windows.InternetInformationServices.6.2.Module.has.an.invalid.precondition,Rule,Module has an invalid precondition,Module has an invalid precondition,Priority,int,1,,,,
