ManagementPackId,WorkflowId,WorkflowType,DisplayName,Description,OverrideParameterName,OverrideParameterType,DefaultValue,Custom,Notes
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.Computer.BootService.Collection,Rule,Windows 10 Aggregate Boot Service Collection,,Enabled,bool,true,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.Computer.ShutdownClientPerf.Collection,Rule,Windows 10 Aggregate Shutdown Client Performance Collection,,Enabled,bool,true,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.Computer.StandbyFlushFile.Collection,Rule,Windows 10 Aggregate Standby Flush File Collection,,Enabled,bool,true,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.Computer.ShellPerf.Collection,Rule,Windows 10 Aggregate Shell Performance Collection,,Enabled,bool,true,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.Computer.ShellPerfRootMemory.Collection,Rule,Windows 10 Aggregate Shell Performance Root Memory Collection,,Enabled,bool,true,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.Computer.CollectShellPerfData,Rule,Windows 10 Aggregate Collect Shell Performance Data,,Enabled,bool,true,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.Computer.COFIRE_NotFixed.Collection,Rule,Windows 10 Aggregate COFIRE Not Fixed Collection,,Enabled,bool,true,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.Computer.CollectMemoryHealthData,Rule,Windows 10 Aggregate Collect Memory Health Data,,Enabled,bool,true,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.ComputerGroup.MemoryTrendsRAM,Rule,Windows 10 Aggregate Memory Trends RAM,,Enabled,bool,true,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.ComputerGroup.MemoryTrendsRAM,Rule,Windows 10 Aggregate Memory Trends RAM,,Severity,int,1,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.ComputerGroup.MemoryTrendsRAM,Rule,Windows 10 Aggregate Memory Trends RAM,,Priority,int,1,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.ComputerGroup.DiskTrendsDisk,Rule,Windows 10 Aggregate Disk Trends Disk,,Enabled,bool,true,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.ComputerGroup.DiskTrendsDisk,Rule,Windows 10 Aggregate Disk Trends Disk,,Severity,int,1,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.ComputerGroup.DiskTrendsDisk,Rule,Windows 10 Aggregate Disk Trends Disk,,Priority,int,1,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.Computer.COFIRE_FixedR.Collection,Rule,Windows 10 Aggregate COFIRE Fixed R Collection,,Enabled,bool,true,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.Computer.ResumeHibernate.Collection,Rule,Windows 10 Aggregate Resume Hibernate Collection,,Enabled,bool,true,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.Computer.StandbyDriver.Collection,Rule,Windows 10 Aggregate Standby Driver Collection,,Enabled,bool,true,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.Computer.StandbyService.Collection,Rule,Windows 10 Aggregate Standby Service Collection,,Enabled,bool,true,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.Computer.COFIRE_FixedNR.Collection,Rule,Windows 10 Aggregate COFIRE Fixed NR Collection,,Enabled,bool,true,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.ComputerGroup.DiskTrendsComputer,Rule,Windows 10 Aggregate Disk Trends Computer,,Enabled,bool,true,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.ComputerGroup.DiskTrendsComputer,Rule,Windows 10 Aggregate Disk Trends Computer,,Severity,int,1,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.ComputerGroup.DiskTrendsComputer,Rule,Windows 10 Aggregate Disk Trends Computer,,Priority,int,1,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.Computer.ShutdownService.Collection,Rule,Windows 10 Aggregate Shutdown Service Collection,,Enabled,bool,true,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.Computer.ResumeDriver.Collection,Rule,Windows 10 Aggregate Resume Driver Collection,,Enabled,bool,true,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.Computer.BootDriver.Collection,Rule,Windows 10 Aggregate Boot Driver Collection,,Enabled,bool,true,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.Computer.StandbyClientPerf.Collection,Rule,Windows 10 Aggregate Standby Client Perf Collection,,Enabled,bool,true,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.Computer.BootApp.Collection,Rule,Windows 10 Aggregate Boot Application Collection,,Enabled,bool,true,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.Computer.ShellPerfRootLongDriver.Collection,Rule,Windows 10 Aggregate Shell Performance Root Long Driver Collection,,Enabled,bool,true,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.Computer.BootPolicy.Collection,Rule,Windows 10 Aggregate Boot Policy Collection,,Enabled,bool,true,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.Computer.BootDevice.Collection,Rule,Windows 10 Aggregate Boot Device Collection,,Enabled,bool,true,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.Computer.CollectClientPerfData.ShutDown,Rule,Windows 10 Aggregate Collect Client Performance Shut Down Data,,Enabled,bool,true,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.Computer.BootClientPerf.Collection,Rule,Windows 10 Aggregate Boot Client Performance Collection,,Enabled,bool,true,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.ComputerGroup.ShellPerfTrends,Rule,Windows 10 Aggregate Shell Performance Trends,,Enabled,bool,true,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.ComputerGroup.ShellPerfTrends,Rule,Windows 10 Aggregate Shell Performance Trends,,Severity,int,1,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.ComputerGroup.ShellPerfTrends,Rule,Windows 10 Aggregate Shell Performance Trends,,Priority,int,1,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.Computer.StandbyApp.Collection,Rule,Windows 10 Aggregate Standby Application Collection,,Enabled,bool,true,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.Computer.CollectClientPerfData,Rule,Windows 10 Aggregate Collect Client Performance Data,,Enabled,bool,true,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.Computer.WMD_Failed.Monitor,UnitMonitor,Aggregate Windows Memory Diagnostics Monitor,Monitor detects problems in Windows Memory Diagnostics,Enabled,bool,true,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.PhysicalDisk.COFIRE_FixedNR.Monitor,UnitMonitor,Aggregate Repaired Corrupted System File Monitor,Monitor reports when the Corrupted File Recovery server repairs a corrupted file,Enabled,bool,true,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.PhysicalDisk.COFIRE_Failed.Monitor,UnitMonitor,Aggregate Corrupted File Recovery Server Monitor,Monitor detects problems in the Corrupted File Recovery server,Enabled,bool,true,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.Computer.WMD_MemoryFailed.Monitor,UnitMonitor,Aggregate Memory Failure Monitor,Monitor reports memory failures detected by Windows Memory Diagnostics,Enabled,bool,true,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.Computer.RADAR_Error.Monitor,UnitMonitor,Aggregate Frequent Memory Exhaustion Monitor,Monitor reports when the Resource Exhaustion Detector detects frequent memory exhaustion,Enabled,bool,true,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.PhysicalDisk.FileSystemCorruption.Monitor,UnitMonitor,Aggregate File System Corruption Monitor,Monitor detects file system corruption on NTFS volumes,Enabled,bool,true,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.Computer.ShellPerformance.Monitor,UnitMonitor,Aggregate Shell Performance Monitor,Monitor detects problems with shell performance,Enabled,bool,true,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.PhysicalDisk.COFIRE_FixedR.Monitor,UnitMonitor,Aggregate Repaired with Reboot Corrupted System File Monitor,"Monitor reports when the Corrupted File Recovery server repairs a corrupted file, and requires a reboot",Enabled,bool,true,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.Computer.PageCorruption.Monitor,UnitMonitor,Aggregate Page Corruption Monitor,Monitor reports page corruptions,Enabled,bool,true,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.Computer.RADAR_Warning.Monitor,UnitMonitor,Aggregate Intermittent Memory Exhaustion Monitor,Monitor reports when the Resource Exhaustion Detector detects intermittent memory exhaustion,Enabled,bool,true,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.PhysicalDisk.COFIRE_NotFixed.Monitor,UnitMonitor,Aggregate Irreparable Corrupted System File Monitor,Monitor reports when the Corrupted File Recovery server detects a corrupted file that it cannot automatically repair,Enabled,bool,true,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.Aggregate.LogicalDisk.Discovery,Discovery,Windows 10 Aggregate Logical Disk Discovery,The workflow discovers Windows 10 Aggregate Logical Disk,Enabled,bool,true,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.Aggregate.LogicalDisk.Discovery,Discovery,Windows 10 Aggregate Logical Disk Discovery,The workflow discovers Windows 10 Aggregate Logical Disk,Frequency,int,604800,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.Aggregate.LogicalDisk.LogicalDiskSystemDrive,Discovery,Windows 10 Aggregate Logical Disk System Drive Discovery,The workflow discovers the System Drive property for Windows 10 Aggregate Logical Disk,Enabled,bool,true,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.Aggregate.LogicalDisk.LogicalDiskSystemDrive,Discovery,Windows 10 Aggregate Logical Disk System Drive Discovery,The workflow discovers the System Drive property for Windows 10 Aggregate Logical Disk,Frequency,int,86400,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.Aggregate.PhysicalDIMM.Discovery,Discovery,Windows 10 Aggregate Physical DIMM Discovery,The workflow discovers the Windows 10 Aggregate Physical DIMM,Enabled,bool,true,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.Aggregate.PhysicalDIMM.Discovery,Discovery,Windows 10 Aggregate Physical DIMM Discovery,The workflow discovers the Windows 10 Aggregate Physical DIMM,Frequency,int,86400,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.Aggregate.PhysicalDisk.Discovery,Discovery,Windows 10 Aggregate Physical Disk Discovery,The workflow discovers the Windows 10 Aggregate Physical Disk,Enabled,bool,true,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.Aggregate.Computer.ComputerDiscovery,Discovery,Helps Discover Windows 10 Aggregate Clients,This rule helps discover Windows 10 for monitoring,Enabled,bool,true,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.Aggregate.Computer.ComputerDiscovery,Discovery,Helps Discover Windows 10 Aggregate Clients,This rule helps discover Windows 10 for monitoring,Frequency,int,86400,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.Aggregate.Computer.OSDiscovery,Discovery,Helps Discover Windows 10 Aggregate Clients,This rule helps discover Windows 10 for monitoring,Enabled,bool,true,,
Microsoft.Windows.Client.Win10.Aggregate,Microsoft.Windows.Client.Win10.Aggregate.Computer.OSDiscovery,Discovery,Helps Discover Windows 10 Aggregate Clients,This rule helps discover Windows 10 for monitoring,Frequency,int,86400,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.PhysicalDisk.DiskReadsPerSec.Collection,Rule,Physical Disk Reads per Second,Collects the performance counter PhysicalDisk\Disk Reads/sec,Enabled,bool,false,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.PhysicalDisk.DiskReadsPerSec.Collection,Rule,Physical Disk Reads per Second,Collects the performance counter PhysicalDisk\Disk Reads/sec,Tolerance,double,10,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.PhysicalDisk.DiskReadsPerSec.Collection,Rule,Physical Disk Reads per Second,Collects the performance counter PhysicalDisk\Disk Reads/sec,MaximumSampleSeparation,int,4,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.PhysicalDisk.DiskReadsPerSec.Collection,Rule,Physical Disk Reads per Second,Collects the performance counter PhysicalDisk\Disk Reads/sec,Frequency,int,900,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.OperatingSystem.ShareConfigurationInvalid.Collection,Rule,Share Configuration Invalid Collection,,Enabled,bool,false,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.PhysicalDisk.AvgDiskSecPerTransfer.Collection,Rule,Physical Disk Average Disk Seconds per Transfer,Collects the performance counter PhysicalDisk\Avg. Disk sec/Transfer.,Enabled,bool,false,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.PhysicalDisk.AvgDiskSecPerTransfer.Collection,Rule,Physical Disk Average Disk Seconds per Transfer,Collects the performance counter PhysicalDisk\Avg. Disk sec/Transfer.,Tolerance,double,0.005,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.PhysicalDisk.AvgDiskSecPerTransfer.Collection,Rule,Physical Disk Average Disk Seconds per Transfer,Collects the performance counter PhysicalDisk\Avg. Disk sec/Transfer.,MaximumSampleSeparation,int,4,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.PhysicalDisk.AvgDiskSecPerTransfer.Collection,Rule,Physical Disk Average Disk Seconds per Transfer,Collects the performance counter PhysicalDisk\Avg. Disk sec/Transfer.,Frequency,int,900,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.OperatingSystem.MemoryPagesPerSec.Collection,Rule,Memory Pages per Second,Collects the performance counter Memory\Pages Reads/Sec.,Enabled,bool,false,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.OperatingSystem.MemoryPagesPerSec.Collection,Rule,Memory Pages per Second,Collects the performance counter Memory\Pages Reads/Sec.,Tolerance,double,0,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.OperatingSystem.MemoryPagesPerSec.Collection,Rule,Memory Pages per Second,Collects the performance counter Memory\Pages Reads/Sec.,MaximumSampleSeparation,int,4,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.OperatingSystem.MemoryPagesPerSec.Collection,Rule,Memory Pages per Second,Collects the performance counter Memory\Pages Reads/Sec.,Frequency,int,900,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.OperatingSystem.ServiceTerminatedUnexpextedly.Collection,Rule,Service Terminated Unexpectedly Collection,,Enabled,bool,false,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.OperatingSystem.CheckingFileSystemOccuredOnStartup.Collection,Rule,Checking File System Occurred on Startup,This event indicates that the system ran a chkdsk on startup,Enabled,bool,false,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.NetworkAdapter.BytesReceivedPerSec.Collection.MissionCritical,Rule,Bytes Received Per Sec Collection Mission Critical,,Enabled,bool,false,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.NetworkAdapter.BytesReceivedPerSec.Collection.MissionCritical,Rule,Bytes Received Per Sec Collection Mission Critical,,Tolerance,double,1000,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.NetworkAdapter.BytesReceivedPerSec.Collection.MissionCritical,Rule,Bytes Received Per Sec Collection Mission Critical,,MaximumSampleSeparation,int,4,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.NetworkAdapter.BytesReceivedPerSec.Collection.MissionCritical,Rule,Bytes Received Per Sec Collection Mission Critical,,Frequency,int,900,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.OperatingSystem.MemoryPercentCommittedBytesInUse.Collection,Rule,Memory % Committed Bytes in Use,Collects the performance counter Memory\% Committed Bytes in Use,Enabled,bool,false,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.OperatingSystem.MemoryPercentCommittedBytesInUse.Collection,Rule,Memory % Committed Bytes in Use,Collects the performance counter Memory\% Committed Bytes in Use,Tolerance,double,2,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.OperatingSystem.MemoryPercentCommittedBytesInUse.Collection,Rule,Memory % Committed Bytes in Use,Collects the performance counter Memory\% Committed Bytes in Use,MaximumSampleSeparation,int,4,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.OperatingSystem.MemoryPercentCommittedBytesInUse.Collection,Rule,Memory % Committed Bytes in Use,Collects the performance counter Memory\% Committed Bytes in Use,Frequency,int,900,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.OperatingSystem.MemoryPageReadsPerSec.Collection,Rule,Memory Page Reads per Second,Collects the performance counter Memory\Page Reads/Sec.,Enabled,bool,false,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.OperatingSystem.MemoryPageReadsPerSec.Collection,Rule,Memory Page Reads per Second,Collects the performance counter Memory\Page Reads/Sec.,Tolerance,double,0,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.OperatingSystem.MemoryPageReadsPerSec.Collection,Rule,Memory Page Reads per Second,Collects the performance counter Memory\Page Reads/Sec.,MaximumSampleSeparation,int,4,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.OperatingSystem.MemoryPageReadsPerSec.Collection,Rule,Memory Page Reads per Second,Collects the performance counter Memory\Page Reads/Sec.,Frequency,int,900,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.LogicalDisk.AvgDiskSecPerWrite.Collection,Rule,Logical Disk Average Disk Second Per Write,Collects the performance counter LogicalDisk\Avg Disk Sec Per Write,Enabled,bool,false,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.LogicalDisk.AvgDiskSecPerWrite.Collection,Rule,Logical Disk Average Disk Second Per Write,Collects the performance counter LogicalDisk\Avg Disk Sec Per Write,Tolerance,double,0.005,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.LogicalDisk.AvgDiskSecPerWrite.Collection,Rule,Logical Disk Average Disk Second Per Write,Collects the performance counter LogicalDisk\Avg Disk Sec Per Write,MaximumSampleSeparation,int,4,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.LogicalDisk.AvgDiskSecPerWrite.Collection,Rule,Logical Disk Average Disk Second Per Write,Collects the performance counter LogicalDisk\Avg Disk Sec Per Write,Frequency,int,900,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.OperatingSystem.SoftwareUpdateInstallationFailed.Alert,Rule,A Software Update Installation Failed,A failed software update installation was detected.,Enabled,bool,false,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.OperatingSystem.NTFSFileSystemCorrupt.Alert,Rule,NTFS - File System Corrupt,NT file system indicates a corrupt file system.,Enabled,bool,false,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.OperatingSystem.SoftwareUpdateInstallationFailed.Alert.MissionCritical,Rule,Software Update Installation Failed Alert MissionCritical,,Enabled,bool,false,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.OperatingSystem.SoftwareUpdateInstallationFailed.Alert.MissionCritical,Rule,Software Update Installation Failed Alert MissionCritical,,Severity,int,2,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.OperatingSystem.SoftwareUpdateInstallationFailed.Alert.MissionCritical,Rule,Software Update Installation Failed Alert MissionCritical,,Priority,int,1,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.OperatingSystem.ServiceOrDriverFailedToStart.Collection,Rule,Service Or Driver Failed To Start Collection,,Enabled,bool,false,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.OperatingSystem.PerformanceRegistryCorruption.Alert.MissionCritical,Rule,Performance Registry Corruption Alert,,Enabled,bool,false,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.OperatingSystem.PerformanceRegistryCorruption.Alert.MissionCritical,Rule,Performance Registry Corruption Alert,,Severity,int,1,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.OperatingSystem.PerformanceRegistryCorruption.Alert.MissionCritical,Rule,Performance Registry Corruption Alert,,Priority,int,1,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.OperatingSystem.ServiceMisconfigured.Alert,Rule,The Service is Misconfigured,A service has been detected as misconfigured.,Enabled,bool,false,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.Computer.DiskCorruptionRepairSucceededNoReboot.Rule,Rule,Disk Corruption Repair Succeeded No Reboot Rule,,Enabled,bool,false,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.OperatingSystem.MemoryPoolPagedBytes.Collection,Rule,Memory Pool Paged Bytes,Collects the performance counter Memory\Pool Paged Bytes,Enabled,bool,false,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.OperatingSystem.MemoryPoolPagedBytes.Collection,Rule,Memory Pool Paged Bytes,Collects the performance counter Memory\Pool Paged Bytes,Tolerance,double,2000000,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.OperatingSystem.MemoryPoolPagedBytes.Collection,Rule,Memory Pool Paged Bytes,Collects the performance counter Memory\Pool Paged Bytes,MaximumSampleSeparation,int,4,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.OperatingSystem.MemoryPoolPagedBytes.Collection,Rule,Memory Pool Paged Bytes,Collects the performance counter Memory\Pool Paged Bytes,Frequency,int,900,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.LogicalDisk.DiskReadsPerSec.Collection,Rule,Logical Disk Reads Second,Collects the performance counter LogicalDisk\Disk Reads Per Second,Enabled,bool,false,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.LogicalDisk.DiskReadsPerSec.Collection,Rule,Logical Disk Reads Second,Collects the performance counter LogicalDisk\Disk Reads Per Second,Tolerance,double,10,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.LogicalDisk.DiskReadsPerSec.Collection,Rule,Logical Disk Reads Second,Collects the performance counter LogicalDisk\Disk Reads Per Second,MaximumSampleSeparation,int,4,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.LogicalDisk.DiskReadsPerSec.Collection,Rule,Logical Disk Reads Second,Collects the performance counter LogicalDisk\Disk Reads Per Second,Frequency,int,900,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.OperatingSystem.ShareConfigurationInvalid.Alert.MissionCritical,Rule,Share Configuration Invalid Alert MissionCritical,,Enabled,bool,false,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.OperatingSystem.ShareConfigurationInvalid.Alert.MissionCritical,Rule,Share Configuration Invalid Alert MissionCritical,,Severity,int,1,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.OperatingSystem.ShareConfigurationInvalid.Alert.MissionCritical,Rule,Share Configuration Invalid Alert MissionCritical,,Priority,int,1,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.PhysicalDisk.DiskBytesPerSec.Collection,Rule,Physical Disk Bytes per Second,Collects the performance counter PhysicalDisk\Disk Bytes/sec.,Enabled,bool,false,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.PhysicalDisk.DiskBytesPerSec.Collection,Rule,Physical Disk Bytes per Second,Collects the performance counter PhysicalDisk\Disk Bytes/sec.,Tolerance,double,100000,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.PhysicalDisk.DiskBytesPerSec.Collection,Rule,Physical Disk Bytes per Second,Collects the performance counter PhysicalDisk\Disk Bytes/sec.,MaximumSampleSeparation,int,4,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.PhysicalDisk.DiskBytesPerSec.Collection,Rule,Physical Disk Bytes per Second,Collects the performance counter PhysicalDisk\Disk Bytes/sec.,Frequency,int,900,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.OperatingSystem.TotalPercentInterruptTime.Collection,Rule,Total Processor % Interrupt Time,Collects the performance counter Processor\% Interrupt Time,Enabled,bool,false,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.OperatingSystem.TotalPercentInterruptTime.Collection,Rule,Total Processor % Interrupt Time,Collects the performance counter Processor\% Interrupt Time,Tolerance,double,5,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.OperatingSystem.TotalPercentInterruptTime.Collection,Rule,Total Processor % Interrupt Time,Collects the performance counter Processor\% Interrupt Time,MaximumSampleSeparation,int,4,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.OperatingSystem.TotalPercentInterruptTime.Collection,Rule,Total Processor % Interrupt Time,Collects the performance counter Processor\% Interrupt Time,Frequency,int,900,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.PhysicalDisk.CurrentDiskQueueLength.Collection,Rule,Physical Disk Current Disk Queue Length,Collects the performance counter PhysicalDisk\Current Disk Queue Length,Enabled,bool,false,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.PhysicalDisk.CurrentDiskQueueLength.Collection,Rule,Physical Disk Current Disk Queue Length,Collects the performance counter PhysicalDisk\Current Disk Queue Length,Tolerance,double,1,,
Microsoft.Windows.Client.Win10.Monitoring,Microsoft.Windows.Client.Win10.PhysicalDisk.CurrentDiskQueueLength.Collection,Rule,Physical Disk Current Disk Queue Length,Collects the performance counter PhysicalDisk\Current Disk Queue Length,MaximumSampleSeparation,int,4,,
