ManagementPackId,WorkflowId,WorkflowType,DisplayName,Description,OverrideParameterName,OverrideParameterType,DefaultValue,Essentials,Full,Standard,Notes
Microsoft.Windows.Server.2012.Monitoring,Microsoft.Windows.Server.6.2.PhysicalDisk.PercentIdleTime,UnitMonitor,Physical Disk Percent Idle Time,Monitor the performance counter PhysicalDisk\% Idle Time,Enabled,bool,FALSE,,,,
Microsoft.Windows.Server.2012.Monitoring,Microsoft.Windows.Server.6.2.PhysicalDisk.PercentIdleTime,UnitMonitor,Physical Disk Percent Idle Time,Monitor the performance counter PhysicalDisk\% Idle Time,Frequency,int,900,,,,
Microsoft.Windows.Server.2012.Monitoring,Microsoft.Windows.Server.6.2.PhysicalDisk.PercentIdleTime,UnitMonitor,Physical Disk Percent Idle Time,Monitor the performance counter PhysicalDisk\% Idle Time,NumSamples,int,24,,,,
Microsoft.Windows.Server.2012.Monitoring,Microsoft.Windows.Server.6.2.PhysicalDisk.PercentIdleTime,UnitMonitor,Physical Disk Percent Idle Time,Monitor the performance counter PhysicalDisk\% Idle Time,Threshold,double,20,,,,
Microsoft.Windows.Server.2012.Monitoring,Microsoft.Windows.Server.6.2.PhysicalDisk.AvgDiskSecPerRead,UnitMonitor,Average Physical Disk Seconds Per Read,Monitors the average seconds per read operation to disk.,Enabled,bool,FALSE,,,,
Microsoft.Windows.Server.2012.Monitoring,Microsoft.Windows.Server.6.2.PhysicalDisk.AvgDiskSecPerRead,UnitMonitor,Average Physical Disk Seconds Per Read,Monitors the average seconds per read operation to disk.,Frequency,int,60,,,,
Microsoft.Windows.Server.2012.Monitoring,Microsoft.Windows.Server.6.2.PhysicalDisk.AvgDiskSecPerRead,UnitMonitor,Average Physical Disk Seconds Per Read,Monitors the average seconds per read operation to disk.,NumSamples,int,15,,,,
Microsoft.Windows.Server.2012.Monitoring,Microsoft.Windows.Server.6.2.PhysicalDisk.AvgDiskSecPerRead,UnitMonitor,Average Physical Disk Seconds Per Read,Monitors the average seconds per read operation to disk.,Threshold,double,0.04,,,,
Microsoft.Windows.Server.2012.Monitoring,Microsoft.Windows.Server.6.2.OperatingSystem.PlugandPlayServiceHealth,UnitMonitor,Plug and Play Service Health,Monitors the health of the Windows service for Plug and Play,Enabled,bool,TRUE,,,,
Microsoft.Windows.Server.2012.Monitoring,Microsoft.Windows.Server.6.2.OperatingSystem.PlugandPlayServiceHealth,UnitMonitor,Plug and Play Service Health,Monitors the health of the Windows service for Plug and Play,CheckStartupType,string,,,,,
Microsoft.Windows.Server.2012.Monitoring,Microsoft.Windows.Server.6.2.StorportMiniportDriver.Timedout.153.Monitor,UnitMonitor,Windows Server 2012 Storport Miniport Driver Timed Out Monitor,The monitor alerts when the Storport miniport driver times out a request,Enabled,bool,TRUE,,,,
Microsoft.Windows.Server.2012.Monitoring,Microsoft.Windows.Server.6.2.OperatingSystem.TCPIPNetBiosHelperBrowserServiceHealth,UnitMonitor,TCP/IP NetBIOS Service Health,Monitors the health of the Windows service for TCP/IP NetBIOS,Enabled,bool,TRUE,,,,
Microsoft.Windows.Server.2012.Monitoring,Microsoft.Windows.Server.6.2.OperatingSystem.TCPIPNetBiosHelperBrowserServiceHealth,UnitMonitor,TCP/IP NetBIOS Service Health,Monitors the health of the Windows service for TCP/IP NetBIOS,CheckStartupType,string,,,,,
Microsoft.Windows.Server.2012.Monitoring,Microsoft.Windows.Server.6.2.OperatingSystem.WorkstationServiceHealth,UnitMonitor,Workstation Service Health,Monitors the health of the Workstation service,Enabled,bool,TRUE,,,,
Microsoft.Windows.Server.2012.Monitoring,Microsoft.Windows.Server.6.2.OperatingSystem.WorkstationServiceHealth,UnitMonitor,Workstation Service Health,Monitors the health of the Workstation service,CheckStartupType,string,,,,,
Microsoft.Windows.Server.2012.Monitoring,Microsoft.Windows.Server.6.2.NetworkAdapter.PercentBandwidthUsedWrites,UnitMonitor,Percent Bandwidth Used Write,This monitor checks percentage of used network adapter write bandwidth.,Enabled,bool,FALSE,,,,
Microsoft.Windows.Server.2012.Monitoring,Microsoft.Windows.Server.6.2.NetworkAdapter.PercentBandwidthUsedWrites,UnitMonitor,Percent Bandwidth Used Write,This monitor checks percentage of used network adapter write bandwidth.,NumOfSamples,int,12,,,,
Microsoft.Windows.Server.2012.Monitoring,Microsoft.Windows.Server.6.2.NetworkAdapter.PercentBandwidthUsedWrites,UnitMonitor,Percent Bandwidth Used Write,This monitor checks percentage of used network adapter write bandwidth.,Threshold,double,60,,,,
Microsoft.Windows.Server.2012.Monitoring,Microsoft.Windows.Server.6.2.NetworkAdapter.PercentBandwidthUsedWrites,UnitMonitor,Percent Bandwidth Used Write,This monitor checks percentage of used network adapter write bandwidth.,IntervalSeconds,int,300,,,,
Microsoft.Windows.Server.2012.Monitoring,Microsoft.Windows.Server.6.2.PhysicalDisk.CurrentDiskQueueLength,UnitMonitor,Current Disk Queue Length (Physical Disk),Monitor the performance counter PhysicalDisk\Current Disk Queue Length,Enabled,bool,TRUE,,,,
Microsoft.Windows.Server.2012.Monitoring,Microsoft.Windows.Server.6.2.PhysicalDisk.CurrentDiskQueueLength,UnitMonitor,Current Disk Queue Length (Physical Disk),Monitor the performance counter PhysicalDisk\Current Disk Queue Length,Frequency,int,300,,,,
Microsoft.Windows.Server.2012.Monitoring,Microsoft.Windows.Server.6.2.PhysicalDisk.CurrentDiskQueueLength,UnitMonitor,Current Disk Queue Length (Physical Disk),Monitor the performance counter PhysicalDisk\Current Disk Queue Length,NumSamples,int,12,,,,
Microsoft.Windows.Server.2012.Monitoring,Microsoft.Windows.Server.6.2.PhysicalDisk.CurrentDiskQueueLength,UnitMonitor,Current Disk Queue Length (Physical Disk),Monitor the performance counter PhysicalDisk\Current Disk Queue Length,Threshold,double,32,,,,
Microsoft.Windows.Server.2012.Monitoring,Microsoft.Windows.Server.6.2.OperatingSystem.TotalCPUUtilization,UnitMonitor,Total CPU Utilization Percentage,Monitors the total CPU utilization of this server by correlating the Processor Information\% Processor Time\_Total and the System\Processor Queue Length performance counters.,Enabled,bool,TRUE,,,,
Microsoft.Windows.Server.2012.Monitoring,Microsoft.Windows.Server.6.2.OperatingSystem.TotalCPUUtilization,UnitMonitor,Total CPU Utilization Percentage,Monitors the total CPU utilization of this server by correlating the Processor Information\% Processor Time\_Total and the System\Processor Queue Length performance counters.,NumSamples,int,3,,,,
Microsoft.Windows.Server.2012.Monitoring,Microsoft.Windows.Server.6.2.OperatingSystem.TotalCPUUtilization,UnitMonitor,Total CPU Utilization Percentage,Monitors the total CPU utilization of this server by correlating the Processor Information\% Processor Time\_Total and the System\Processor Queue Length performance counters.,CPUQueueLengthThreshold,int,15,,,,
Microsoft.Windows.Server.2012.Monitoring,Microsoft.Windows.Server.6.2.OperatingSystem.TotalCPUUtilization,UnitMonitor,Total CPU Utilization Percentage,Monitors the total CPU utilization of this server by correlating the Processor Information\% Processor Time\_Total and the System\Processor Queue Length performance counters.,TimeoutSeconds,int,300,,,,
Microsoft.Windows.Server.2012.Monitoring,Microsoft.Windows.Server.6.2.OperatingSystem.TotalCPUUtilization,UnitMonitor,Total CPU Utilization Percentage,Monitors the total CPU utilization of this server by correlating the Processor Information\% Processor Time\_Total and the System\Processor Queue Length performance counters.,IntervalSeconds,int,900,,,,
Microsoft.Windows.Server.2012.Monitoring,Microsoft.Windows.Server.6.2.OperatingSystem.TotalCPUUtilization,UnitMonitor,Total CPU Utilization Percentage,Monitors the total CPU utilization of this server by correlating the Processor Information\% Processor Time\_Total and the System\Processor Queue Length performance counters.,CPUPercentageThreshold,int,95,,,,
Microsoft.Windows.Server.2012.Monitoring,Microsoft.Windows.Server.6.2.OperatingSystem.TotalPercentInterruptTime,UnitMonitor,Total Percentage Interrupt Time,Monitors the Percentage Interrupt Time,Enabled,bool,FALSE,,,,
Microsoft.Windows.Server.2012.Monitoring,Microsoft.Windows.Server.6.2.OperatingSystem.TotalPercentInterruptTime,UnitMonitor,Total Percentage Interrupt Time,Monitors the Percentage Interrupt Time,Frequency,int,120,,,,
Microsoft.Windows.Server.2012.Monitoring,Microsoft.Windows.Server.6.2.OperatingSystem.TotalPercentInterruptTime,UnitMonitor,Total Percentage Interrupt Time,Monitors the Percentage Interrupt Time,NumSamples,int,5,,,,
Microsoft.Windows.Server.2012.Monitoring,Microsoft.Windows.Server.6.2.OperatingSystem.TotalPercentInterruptTime,UnitMonitor,Total Percentage Interrupt Time,Monitors the Percentage Interrupt Time,Threshold,double,10,,,,
Microsoft.Windows.Server.2012.Monitoring,Microsoft.Windows.Server.6.2.OperatingSystem.MemoryFreeSystemPageTableEntries,UnitMonitor,Free System Page Table Entries,Monitor the performance counter Memory\Free System Page Table Entries,Enabled,bool,TRUE,,,,
Microsoft.Windows.Server.2012.Monitoring,Microsoft.Windows.Server.6.2.OperatingSystem.MemoryFreeSystemPageTableEntries,UnitMonitor,Free System Page Table Entries,Monitor the performance counter Memory\Free System Page Table Entries,Frequency,int,300,,,,
Microsoft.Windows.Server.2012.Monitoring,Microsoft.Windows.Server.6.2.OperatingSystem.MemoryFreeSystemPageTableEntries,UnitMonitor,Free System Page Table Entries,Monitor the performance counter Memory\Free System Page Table Entries,NumSamples,int,6,,,,
Microsoft.Windows.Server.2012.Monitoring,Microsoft.Windows.Server.6.2.OperatingSystem.MemoryFreeSystemPageTableEntries,UnitMonitor,Free System Page Table Entries,Monitor the performance counter Memory\Free System Page Table Entries,Threshold,double,5000,,,,
Microsoft.Windows.Server.2012.Monitoring,Microsoft.Windows.Server.6.2.OperatingSystem.FirewallServiceHealth,UnitMonitor,Windows Firewall Service Health,Monitors the health of the Windows service for the Windows Firewall,Enabled,bool,TRUE,,,,
Microsoft.Windows.Server.2012.Monitoring,Microsoft.Windows.Server.6.2.OperatingSystem.FirewallServiceHealth,UnitMonitor,Windows Firewall Service Health,Monitors the health of the Windows service for the Windows Firewall,CheckStartupType,string,,,,,
Microsoft.Windows.Server.2012.Monitoring,Microsoft.Windows.Server.6.2.NetworkAdapter.PercentBandwidthUsedReads,UnitMonitor,Percent Bandwidth Used Read,This monitor checks percentage of used network adapter read bandwidth.,Enabled,bool,FALSE,,,,
Microsoft.Windows.Server.2012.Monitoring,Microsoft.Windows.Server.6.2.NetworkAdapter.PercentBandwidthUsedReads,UnitMonitor,Percent Bandwidth Used Read,This monitor checks percentage of used network adapter read bandwidth.,NumOfSamples,int,12,,,,
Microsoft.Windows.Server.2012.Monitoring,Microsoft.Windows.Server.6.2.NetworkAdapter.PercentBandwidthUsedReads,UnitMonitor,Percent Bandwidth Used Read,This monitor checks percentage of used network adapter read bandwidth.,Threshold,double,60,,,,
Microsoft.Windows.Server.2012.Monitoring,Microsoft.Windows.Server.6.2.NetworkAdapter.PercentBandwidthUsedReads,UnitMonitor,Percent Bandwidth Used Read,This monitor checks percentage of used network adapter read bandwidth.,IntervalSeconds,int,300,,,,
Microsoft.Windows.Server.2012.Monitoring,Microsoft.Windows.Server.6.2.OperatingSystem.DNSClientServiceHealth,UnitMonitor,DNS Client Service Health,Monitors the health of the Windows service for the DNS Client,Enabled,bool,TRUE,,,,
Microsoft.Windows.Server.2012.Monitoring,Microsoft.Windows.Server.6.2.OperatingSystem.DNSClientServiceHealth,UnitMonitor,DNS Client Service Health,Monitors the health of the Windows service for the DNS Client,CheckStartupType,string,,,,,
Microsoft.Windows.Server.2012.Monitoring,Microsoft.Windows.Server.6.2.LogicalDisk.AvailabilityHealth,UnitMonitor,File system error or corruption,Monitors whether the file system has reported an error with the file system or corruption on the logical disk.,Enabled,bool,TRUE,,,,
Microsoft.Windows.Server.2012.Monitoring,Microsoft.Windows.Server.6.2.LogicalDisk.AvailabilityHealth,UnitMonitor,File system error or corruption,Monitors whether the file system has reported an error with the file system or corruption on the logical disk.,IntervalSeconds,int,3600,,,,
Microsoft.Windows.Server.2012.Monitoring,Microsoft.Windows.Server.6.2.LogicalDisk.AvailabilityHealth,UnitMonitor,File system error or corruption,Monitors whether the file system has reported an error with the file system or corruption on the logical disk.,TimeoutSeconds,int,300,,,,
Microsoft.Windows.Server.2012.Monitoring,Microsoft.Windows.Server.6.2.OperatingSystem.MemoryAvailableMBytes,UnitMonitor,Available Megabytes of Memory,Monitors the available memory level.,Enabled,bool,TRUE,,,,
Microsoft.Windows.Server.2012.Monitoring,Microsoft.Windows.Server.6.2.OperatingSystem.MemoryAvailableMBytes,UnitMonitor,Available Megabytes of Memory,Monitors the available memory level.,TimeoutSeconds,int,300,,,,
Microsoft.Windows.Server.2012.Monitoring,Microsoft.Windows.Server.6.2.OperatingSystem.MemoryAvailableMBytes,UnitMonitor,Available Megabytes of Memory,Monitors the available memory level.,MemoryThreshold,double,100,,,,
Microsoft.Windows.Server.2012.Monitoring,Microsoft.Windows.Server.6.2.OperatingSystem.MemoryAvailableMBytes,UnitMonitor,Available Megabytes of Memory,Monitors the available memory level.,NumSamples,int,3,,,,
Microsoft.Windows.Server.2012.Monitoring,Microsoft.Windows.Server.6.2.OperatingSystem.MemoryAvailableMBytes,UnitMonitor,Available Megabytes of Memory,Monitors the available memory level.,IntervalSeconds,int,900,,,,
Microsoft.Windows.Server.2012.R2.Discovery,Microsoft.Windows.Server.2012.R2.Full.AllServersComputerGroupDiscovery,Discovery,Populate All Windows Server 2012 R2 Full Computer Group,This rule populates the Windows Server 2012 R2 Full Computer Group.,Enabled,bool,TRUE,,,,
Microsoft.Windows.Server.2012.R2.Discovery,Microsoft.Windows.Server.2012.R2.Computer.Discovery,Discovery,Discover Windows 2012 R2 Servers,This rule discovers Windows 2012 R2 Servers,Enabled,bool,TRUE,,,,
Microsoft.Windows.Server.2012.R2.Discovery,Microsoft.Windows.Server.2012.R2.Computer.Discovery,Discovery,Discover Windows 2012 R2 Servers,This rule discovers Windows 2012 R2 Servers,IntervalSeconds,int,86400,,,,
Microsoft.Windows.Server.2012.R2.Discovery,Microsoft.Windows.Server.2012.R2.Computer.Discovery,Discovery,Discover Windows 2012 R2 Servers,This rule discovers Windows 2012 R2 Servers,TimeoutSeconds,int,360,,,,
Microsoft.Windows.Server.2012.R2.Discovery,Microsoft.Windows.Server.2012.R2.AllServersComputerGroupDiscovery,Discovery,Populate All Windows Server 2012 R2 Computer Group,This rule populates the Windows Server 2012 R2 Computer Group.,Enabled,bool,TRUE,,,,
Microsoft.Windows.Server.2012.R2.Discovery,Microsoft.Windows.Server.2012.R2.Core.AllServersComputerGroupDiscovery,Discovery,Populate All Windows Server 2012 R2 Core Computer Group,This rule populates the Windows Server 2012 R2 Core Computer Group.,Enabled,bool,TRUE,,,,
Microsoft.Windows.Server.2012.R2.Discovery,Microsoft.Windows.Server.2012.R2.StandardLicense.Discovery,Discovery,License Discovery for Microsoft Windows Server,"This discovery rule discovers and populates the class named “System Center Operations Manager Standard License""",Enabled,bool,TRUE,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemoryPoolPagedResidentBytes.Collection,Rule,Windows Server 2012 R2 Pool Paged Resident Bytes,Collects the performance counter Memory\Pool Paged Resident Bytes,Enabled,bool,FALSE,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemoryPoolPagedResidentBytes.Collection,Rule,Windows Server 2012 R2 Pool Paged Resident Bytes,Collects the performance counter Memory\Pool Paged Resident Bytes,Tolerance,double,10,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemoryPoolPagedResidentBytes.Collection,Rule,Windows Server 2012 R2 Pool Paged Resident Bytes,Collects the performance counter Memory\Pool Paged Resident Bytes,MaximumSampleSeparation,int,6,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemoryPoolPagedResidentBytes.Collection,Rule,Windows Server 2012 R2 Pool Paged Resident Bytes,Collects the performance counter Memory\Pool Paged Resident Bytes,Frequency,int,600,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.PageFilePercentUsage.Collection,Rule,Page File Percentage Use Windows Server 2012 R2,Collection rule for the performance counter Paging File\% Usage,Enabled,bool,FALSE,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.PageFilePercentUsage.Collection,Rule,Page File Percentage Use Windows Server 2012 R2,Collection rule for the performance counter Paging File\% Usage,Tolerance,double,10,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.PageFilePercentUsage.Collection,Rule,Page File Percentage Use Windows Server 2012 R2,Collection rule for the performance counter Paging File\% Usage,MaximumSampleSeparation,int,6,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.PageFilePercentUsage.Collection,Rule,Page File Percentage Use Windows Server 2012 R2,Collection rule for the performance counter Paging File\% Usage,Frequency,int,600,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.TotalPercentProcessorTime.Collection,Rule,Processor Information % Processor Time Total Windows Server 2012 R2,Collects the performance counter Processor information\% Processor Time,Enabled,bool,TRUE,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.TotalPercentProcessorTime.Collection,Rule,Processor Information % Processor Time Total Windows Server 2012 R2,Collects the performance counter Processor information\% Processor Time,Tolerance,double,5,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.TotalPercentProcessorTime.Collection,Rule,Processor Information % Processor Time Total Windows Server 2012 R2,Collects the performance counter Processor information\% Processor Time,MaximumSampleSeparation,int,12,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.TotalPercentProcessorTime.Collection,Rule,Processor Information % Processor Time Total Windows Server 2012 R2,Collects the performance counter Processor information\% Processor Time,Frequency,int,300,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.SystemProcessorQueueLength.Collection,Rule,System Processor Queue Length Windows Server 2012 R2,Collection rule for the performance counter System\Processor Queue Length.,Enabled,bool,TRUE,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.SystemProcessorQueueLength.Collection,Rule,System Processor Queue Length Windows Server 2012 R2,Collection rule for the performance counter System\Processor Queue Length.,Tolerance,double,10,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.SystemProcessorQueueLength.Collection,Rule,System Processor Queue Length Windows Server 2012 R2,Collection rule for the performance counter System\Processor Queue Length.,MaximumSampleSeparation,int,12,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.SystemProcessorQueueLength.Collection,Rule,System Processor Queue Length Windows Server 2012 R2,Collection rule for the performance counter System\Processor Queue Length.,Frequency,int,300,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.CacheDataMapHitsPercent.Collection,Rule,Windows Server 2012 R2 Cache Data Map Hits Percent,Collects the performance counter Memory\Data Map Hits %,Enabled,bool,FALSE,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.CacheDataMapHitsPercent.Collection,Rule,Windows Server 2012 R2 Cache Data Map Hits Percent,Collects the performance counter Memory\Data Map Hits %,Tolerance,double,10,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.CacheDataMapHitsPercent.Collection,Rule,Windows Server 2012 R2 Cache Data Map Hits Percent,Collects the performance counter Memory\Data Map Hits %,MaximumSampleSeparation,int,12,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.CacheDataMapHitsPercent.Collection,Rule,Windows Server 2012 R2 Cache Data Map Hits Percent,Collects the performance counter Memory\Data Map Hits %,Frequency,int,300,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemoryPagesOutputPerSec.Collection,Rule,Windows Server 2012 R2 Pages Output Per Second,Collects the performance counter Memory\Pages Output/sec,Enabled,bool,FALSE,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemoryPagesOutputPerSec.Collection,Rule,Windows Server 2012 R2 Pages Output Per Second,Collects the performance counter Memory\Pages Output/sec,Tolerance,double,10,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemoryPagesOutputPerSec.Collection,Rule,Windows Server 2012 R2 Pages Output Per Second,Collects the performance counter Memory\Pages Output/sec,MaximumSampleSeparation,int,6,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemoryPagesOutputPerSec.Collection,Rule,Windows Server 2012 R2 Pages Output Per Second,Collects the performance counter Memory\Pages Output/sec,Frequency,int,600,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.CleanShutdown.Collection,Rule,Collection Rule for Windows Clean Restart Events for Windows Server 2012 R2,This rule collects the events indicating a clean Windows shutdown.,Enabled,bool,TRUE,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.MemoryFreeSystemPageTableEntries.Collection,Rule,Windows Server 2012 R2 Free System Page Table Entries,Collects the performance counter Memory\Free System Page Table Entries,Enabled,bool,TRUE,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.MemoryFreeSystemPageTableEntries.Collection,Rule,Windows Server 2012 R2 Free System Page Table Entries,Collects the performance counter Memory\Free System Page Table Entries,Tolerance,double,800,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.MemoryFreeSystemPageTableEntries.Collection,Rule,Windows Server 2012 R2 Free System Page Table Entries,Collects the performance counter Memory\Free System Page Table Entries,MaximumSampleSeparation,int,6,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.MemoryFreeSystemPageTableEntries.Collection,Rule,Windows Server 2012 R2 Free System Page Table Entries,Collects the performance counter Memory\Free System Page Table Entries,Frequency,int,600,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemoryCacheBytes.Collection,Rule,Windows Server 2012 R2 Cache Bytes,Collects the performance counter Memory\Cache Bytes,Enabled,bool,FALSE,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemoryCacheBytes.Collection,Rule,Windows Server 2012 R2 Cache Bytes,Collects the performance counter Memory\Cache Bytes,Tolerance,double,10,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemoryCacheBytes.Collection,Rule,Windows Server 2012 R2 Cache Bytes,Collects the performance counter Memory\Cache Bytes,MaximumSampleSeparation,int,6,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemoryCacheBytes.Collection,Rule,Windows Server 2012 R2 Cache Bytes,Collects the performance counter Memory\Cache Bytes,Frequency,int,600,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.TotalPercentDPCTime.Collection,Rule,Total Processor Information % DPC Time Windows Server 2012 R2,Collects the performance counter Processor Information\% DPC Time,Enabled,bool,FALSE,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.TotalPercentDPCTime.Collection,Rule,Total Processor Information % DPC Time Windows Server 2012 R2,Collects the performance counter Processor Information\% DPC Time,Tolerance,double,10,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.TotalPercentDPCTime.Collection,Rule,Total Processor Information % DPC Time Windows Server 2012 R2,Collects the performance counter Processor Information\% DPC Time,MaximumSampleSeparation,int,12,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.TotalPercentDPCTime.Collection,Rule,Total Processor Information % DPC Time Windows Server 2012 R2,Collects the performance counter Processor Information\% DPC Time,Frequency,int,300,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemoryPageWritesPerSec.Collection,Rule,Memory Page Writes per Second Windows Server 2012 R2,Collects the performance counter Memory\Page Writes/Sec.,Enabled,bool,FALSE,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemoryPageWritesPerSec.Collection,Rule,Memory Page Writes per Second Windows Server 2012 R2,Collects the performance counter Memory\Page Writes/Sec.,Tolerance,double,250,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemoryPageWritesPerSec.Collection,Rule,Memory Page Writes per Second Windows Server 2012 R2,Collects the performance counter Memory\Page Writes/Sec.,MaximumSampleSeparation,int,12,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemoryPageWritesPerSec.Collection,Rule,Memory Page Writes per Second Windows Server 2012 R2,Collects the performance counter Memory\Page Writes/Sec.,Frequency,int,300,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.SystemContextSwitchesPerSec.Collection,Rule,System Context Switches per Second Windows Server 2012 R2,Collection rule for the performance counter System\Context Switches/sec,Enabled,bool,FALSE,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.SystemContextSwitchesPerSec.Collection,Rule,System Context Switches per Second Windows Server 2012 R2,Collection rule for the performance counter System\Context Switches/sec,Tolerance,double,50,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.SystemContextSwitchesPerSec.Collection,Rule,System Context Switches per Second Windows Server 2012 R2,Collection rule for the performance counter System\Context Switches/sec,MaximumSampleSeparation,int,12,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.SystemContextSwitchesPerSec.Collection,Rule,System Context Switches per Second Windows Server 2012 R2,Collection rule for the performance counter System\Context Switches/sec,Frequency,int,300,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemoryPercentCommittedBytesInUse.Collection,Rule,Memory % Committed Bytes in Use Windows Server 2012 R2,Collects the performance counter Memory\% Committed Bytes in Use,Enabled,bool,FALSE,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemoryPercentCommittedBytesInUse.Collection,Rule,Memory % Committed Bytes in Use Windows Server 2012 R2,Collects the performance counter Memory\% Committed Bytes in Use,Tolerance,double,10,,,,
Microsoft.Windows.Server.2012.R2.Monitoring,Microsoft.Windows.Server.2012.R2.OperatingSystem.MemoryPercentCommittedBytesInUse.Collection,Rule,Memory % Committed Bytes in Use Windows Server 2012 R2,Collects the performance counter Memory\% Committed Bytes in Use,MaximumSampleSeparation,int,6,,,,
