ManagementPackId,WorkflowId,WorkflowType,DisplayName,Description,OverrideParameterName,OverrideParameterType,DefaultValue,Test,QA,Production,Performance,Notes
Microsoft.Linux.Universal.Monitoring,Microsoft.Linux.Universal.OperatingSystem.TotalPercentIdleTime.Collection,Rule,Total Processor % Idle Time (Universal Linux),Collects the performance counter Processor\% Idle Time,Enabled,bool,TRUE,,,,,
Microsoft.Linux.Universal.Monitoring,Microsoft.Linux.Universal.OperatingSystem.TotalPercentIdleTime.Collection,Rule,Total Processor % Idle Time (Universal Linux),Collects the performance counter Processor\% Idle Time,Interval,int,300,900,600,300,120,
Microsoft.Linux.Universal.Monitoring,Microsoft.Linux.Universal.OperatingSystem.TotalPercentIdleTime.Collection,Rule,Total Processor % Idle Time (Universal Linux),Collects the performance counter Processor\% Idle Time,SyncTime,string,,,,,,
Microsoft.Linux.Universal.Monitoring,Microsoft.Linux.Universal.LogFile.Syslog.Root.SSHAuth.Password.Alert,Rule,Root Password SSH Authentication alert rule,Alert rule for detection of Root Password via SSH Authentication,Enabled,bool,FALSE,,,,,
Microsoft.Linux.Universal.Monitoring,Microsoft.Linux.Universal.LogFile.Syslog.Root.SSHAuth.Password.Alert,Rule,Root Password SSH Authentication alert rule,Alert rule for detection of Root Password via SSH Authentication,RegExpFilter,string,\s+sshd\[[[:digit:]]+\]: Accepted \S+ for root from \S+,,,,,
Microsoft.Linux.Universal.Monitoring,Microsoft.Linux.Universal.LogFile.Syslog.Root.SSHAuth.Password.Alert,Rule,Root Password SSH Authentication alert rule,Alert rule for detection of Root Password via SSH Authentication,Host,string,"$Target/Property[Type=""Unix!Microsoft.Unix.Computer""]/PrincipalName$",,,,,
Microsoft.Linux.Universal.Monitoring,Microsoft.Linux.Universal.LogFile.Syslog.Root.SSHAuth.Password.Alert,Rule,Root Password SSH Authentication alert rule,Alert rule for detection of Root Password via SSH Authentication,IndividualAlerts,bool,FALSE,,,,,
Microsoft.Linux.Universal.Monitoring,Microsoft.Linux.Universal.LogFile.Syslog.Root.SSHAuth.Password.Alert,Rule,Root Password SSH Authentication alert rule,Alert rule for detection of Root Password via SSH Authentication,LogFile,string,/var/log/secure,,,,,
Microsoft.Linux.Universal.Monitoring,Microsoft.Linux.Universal.LogFile.Syslog.Root.SSHAuth.Password.Alert,Rule,Root Password SSH Authentication alert rule,Alert rule for detection of Root Password via SSH Authentication,Severity,int,0,,,,,
Microsoft.Linux.Universal.Monitoring,Microsoft.Linux.Universal.LogFile.Syslog.Root.SSHAuth.Password.Alert,Rule,Root Password SSH Authentication alert rule,Alert rule for detection of Root Password via SSH Authentication,Priority,int,1,,,,,
Microsoft.Linux.Universal.Monitoring,Microsoft.Linux.Universal.PhysicalDisk.DiskBytesPerSecond.Collection,Rule,Physical Disk Bytes/sec (Universal Linux),Collection rule for the performance counter Physical Disk\Disk Bytes/sec,Enabled,bool,TRUE,,,,,
Microsoft.Linux.Universal.Monitoring,Microsoft.Linux.Universal.PhysicalDisk.DiskBytesPerSecond.Collection,Rule,Physical Disk Bytes/sec (Universal Linux),Collection rule for the performance counter Physical Disk\Disk Bytes/sec,Interval,int,300,900,600,300,120,
Microsoft.Linux.Universal.Monitoring,Microsoft.Linux.Universal.PhysicalDisk.DiskBytesPerSecond.Collection,Rule,Physical Disk Bytes/sec (Universal Linux),Collection rule for the performance counter Physical Disk\Disk Bytes/sec,SyncTime,string,,,,,,
Microsoft.Linux.Universal.Monitoring,Microsoft.Linux.Universal.PhysicalDisk.AverageDiskTransferTime.Collection,Rule,Avg. Disk sec/Transfer (Universal Linux),Collection rule for the performance counter Physical Disk\Avg. Disk sec/Transfer,Enabled,bool,TRUE,,,,,
Microsoft.Linux.Universal.Monitoring,Microsoft.Linux.Universal.PhysicalDisk.AverageDiskTransferTime.Collection,Rule,Avg. Disk sec/Transfer (Universal Linux),Collection rule for the performance counter Physical Disk\Avg. Disk sec/Transfer,Interval,int,300,900,600,300,120,
Microsoft.Linux.Universal.Monitoring,Microsoft.Linux.Universal.PhysicalDisk.AverageDiskTransferTime.Collection,Rule,Avg. Disk sec/Transfer (Universal Linux),Collection rule for the performance counter Physical Disk\Avg. Disk sec/Transfer,SyncTime,string,,,,,,
Microsoft.Linux.Universal.Monitoring,Microsoft.Linux.Universal.Processor.TotalPercentDPCTime.Collection,Rule,Processor % DPC Time (Universal Linux),Collects the performance counter Processor\% DPC Time,Enabled,bool,TRUE,,,,,
Microsoft.Linux.Universal.Monitoring,Microsoft.Linux.Universal.Processor.TotalPercentDPCTime.Collection,Rule,Processor % DPC Time (Universal Linux),Collects the performance counter Processor\% DPC Time,Interval,int,300,900,600,300,120,
Microsoft.Linux.Universal.Monitoring,Microsoft.Linux.Universal.Processor.TotalPercentDPCTime.Collection,Rule,Processor % DPC Time (Universal Linux),Collects the performance counter Processor\% DPC Time,SyncTime,string,,,,,,
Microsoft.Linux.Universal.Monitoring,Microsoft.Linux.Universal.LogicalDisk.DiskWriteBytesPerSecond.Collection,Rule,Disk Write Bytes/sec (Universal Linux),Collection rule for the performance counter Logical Disk\Disk Write Bytes/sec,Enabled,bool,TRUE,,,,,
Microsoft.Linux.Universal.Monitoring,Microsoft.Linux.Universal.LogicalDisk.DiskWriteBytesPerSecond.Collection,Rule,Disk Write Bytes/sec (Universal Linux),Collection rule for the performance counter Logical Disk\Disk Write Bytes/sec,Interval,int,300,900,600,300,120,
Microsoft.Linux.Universal.Monitoring,Microsoft.Linux.Universal.LogicalDisk.DiskWriteBytesPerSecond.Collection,Rule,Disk Write Bytes/sec (Universal Linux),Collection rule for the performance counter Logical Disk\Disk Write Bytes/sec,SyncTime,string,,,,,,
Microsoft.Linux.Universal.Monitoring,Microsoft.Linux.Universal.OperatingSystem.TotalPercentNiceTime.Collection,Rule,Total Processor % Nice Time (Universal Linux),Collects the performance counter Processor\% Nice Time,Enabled,bool,TRUE,,,,,
Microsoft.Linux.Universal.Monitoring,Microsoft.Linux.Universal.OperatingSystem.TotalPercentNiceTime.Collection,Rule,Total Processor % Nice Time (Universal Linux),Collects the performance counter Processor\% Nice Time,Interval,int,300,900,600,300,120,
Microsoft.Linux.Universal.Monitoring,Microsoft.Linux.Universal.OperatingSystem.TotalPercentNiceTime.Collection,Rule,Total Processor % Nice Time (Universal Linux),Collects the performance counter Processor\% Nice Time,SyncTime,string,,,,,,
Microsoft.Linux.Universal.Monitoring,Microsoft.Linux.Universal.OperatingSystem.PageReadsPerSecond.Collection,Rule,Page Reads/sec (Universal Linux),Collection rule for the performance counter Memory\Page Reads/sec,Enabled,bool,TRUE,,,,,
Microsoft.Linux.Universal.Monitoring,Microsoft.Linux.Universal.OperatingSystem.PageReadsPerSecond.Collection,Rule,Page Reads/sec (Universal Linux),Collection rule for the performance counter Memory\Page Reads/sec,Interval,int,300,900,600,300,120,
Microsoft.Linux.Universal.Monitoring,Microsoft.Linux.Universal.OperatingSystem.PageReadsPerSecond.Collection,Rule,Page Reads/sec (Universal Linux),Collection rule for the performance counter Memory\Page Reads/sec,SyncTime,string,,,,,,
Microsoft.Linux.Universal.Monitoring,Microsoft.Linux.Universal.LogFile.Syslog.SU.Command.Root.Success.Alert,Rule,SU Command Success alert rule,"Alert rule for successful ""SU to root command"" messages.",Enabled,bool,FALSE,,,,,
Microsoft.Linux.Universal.Monitoring,Microsoft.Linux.Universal.LogFile.Syslog.SU.Command.Root.Success.Alert,Rule,SU Command Success alert rule,"Alert rule for successful ""SU to root command"" messages.",RegExpFilter,string,\s+su: \S+\(\S+\): session opened for user root by \S+\(uid=[[:digit:]]+\),,,,,
Microsoft.Linux.Universal.Monitoring,Microsoft.Linux.Universal.LogFile.Syslog.SU.Command.Root.Success.Alert,Rule,SU Command Success alert rule,"Alert rule for successful ""SU to root command"" messages.",Host,string,"$Target/Property[Type=""Unix!Microsoft.Unix.Computer""]/PrincipalName$",,,,,
Microsoft.Linux.Universal.Monitoring,Microsoft.Linux.Universal.LogFile.Syslog.SU.Command.Root.Success.Alert,Rule,SU Command Success alert rule,"Alert rule for successful ""SU to root command"" messages.",IndividualAlerts,bool,FALSE,,,,,
Microsoft.Linux.Universal.Monitoring,Microsoft.Linux.Universal.LogFile.Syslog.SU.Command.Root.Success.Alert,Rule,SU Command Success alert rule,"Alert rule for successful ""SU to root command"" messages.",LogFile,string,/var/log/secure,,,,,
Microsoft.Linux.Universal.Monitoring,Microsoft.Linux.Universal.LogFile.Syslog.SU.Command.Root.Success.Alert,Rule,SU Command Success alert rule,"Alert rule for successful ""SU to root command"" messages.",Severity,int,0,,,,,
Microsoft.Linux.Universal.Monitoring,Microsoft.Linux.Universal.LogFile.Syslog.SU.Command.Root.Success.Alert,Rule,SU Command Success alert rule,"Alert rule for successful ""SU to root command"" messages.",Priority,int,1,,,,,
Microsoft.Linux.Universal.Monitoring,Microsoft.Linux.Universal.Processor.PercentIdleTime.Collection,Rule,Processor % Idle Time (Universal Linux),Collects the performance counter Processor\% Idle Time,Enabled,bool,TRUE,,,,,
Microsoft.Linux.Universal.Monitoring,Microsoft.Linux.Universal.Processor.PercentIdleTime.Collection,Rule,Processor % Idle Time (Universal Linux),Collects the performance counter Processor\% Idle Time,Interval,int,300,900,600,300,120,
Microsoft.Linux.Universal.Monitoring,Microsoft.Linux.Universal.Processor.PercentIdleTime.Collection,Rule,Processor % Idle Time (Universal Linux),Collects the performance counter Processor\% Idle Time,SyncTime,string,,,,,,
Microsoft.Linux.Universal.Monitoring,Microsoft.Linux.Universal.LogicalDisk.PercentFreeSpace.Collection,Rule,% Free Space (Universal Linux),Collection rule for the performance counter Logical Disk\% Free Space,Enabled,bool,FALSE,,,,,
Microsoft.Linux.Universal.Monitoring,Microsoft.Linux.Universal.LogicalDisk.PercentFreeSpace.Collection,Rule,% Free Space (Universal Linux),Collection rule for the performance counter Logical Disk\% Free Space,Interval,int,300,900,600,300,120,
Microsoft.Linux.Universal.Monitoring,Microsoft.Linux.Universal.LogicalDisk.PercentFreeSpace.Collection,Rule,% Free Space (Universal Linux),Collection rule for the performance counter Logical Disk\% Free Space,SyncTime,string,,,,,,
Microsoft.Linux.Universal.Monitoring,Microsoft.Linux.Universal.OperatingSystem.AvailableMBytesSwap.Collection,Rule,Available MBytes Swap (Universal Linux),Collection rule for the performance counter Swap Space\Available MBytes,Enabled,bool,TRUE,,,,,
Microsoft.Linux.Universal.Monitoring,Microsoft.Linux.Universal.OperatingSystem.AvailableMBytesSwap.Collection,Rule,Available MBytes Swap (Universal Linux),Collection rule for the performance counter Swap Space\Available MBytes,Interval,int,300,900,600,300,120,
Microsoft.Linux.Universal.Monitoring,Microsoft.Linux.Universal.OperatingSystem.AvailableMBytesSwap.Collection,Rule,Available MBytes Swap (Universal Linux),Collection rule for the performance counter Swap Space\Available MBytes,SyncTime,string,,,,,,
Microsoft.Linux.Universal.Monitoring,Microsoft.Linux.Universal.LogicalDisk.DiskReadsPerSecond.Collection,Rule,Disk Reads/sec (Universal Linux),Collection rule for the performance counter Logical Disk\Disk Reads/sec,Enabled,bool,TRUE,,,,,
Microsoft.Linux.Universal.Monitoring,Microsoft.Linux.Universal.LogicalDisk.DiskReadsPerSecond.Collection,Rule,Disk Reads/sec (Universal Linux),Collection rule for the performance counter Logical Disk\Disk Reads/sec,Interval,int,300,900,600,300,120,
Microsoft.Linux.Universal.Monitoring,Microsoft.Linux.Universal.LogicalDisk.DiskReadsPerSecond.Collection,Rule,Disk Reads/sec (Universal Linux),Collection rule for the performance counter Logical Disk\Disk Reads/sec,SyncTime,string,,,,,,
Microsoft.Linux.Universal.Monitoring,Microsoft.Linux.Universal.LogicalDisk.PercentFreeInodes.Collection,Rule,% Free Inodes (Universal Linux),Collection rule for the performance counter Logical Disk\% Free Inodes,Enabled,bool,FALSE,,,,,
Microsoft.Linux.Universal.Monitoring,Microsoft.Linux.Universal.LogicalDisk.PercentFreeInodes.Collection,Rule,% Free Inodes (Universal Linux),Collection rule for the performance counter Logical Disk\% Free Inodes,Interval,int,300,900,600,300,120,
Microsoft.Linux.Universal.Monitoring,Microsoft.Linux.Universal.LogicalDisk.PercentFreeInodes.Collection,Rule,% Free Inodes (Universal Linux),Collection rule for the performance counter Logical Disk\% Free Inodes,SyncTime,string,,,,,,
Microsoft.Linux.Universal.Monitoring,Microsoft.Linux.Universal.OperatingSystem.PercentAvailableMemory.Collection,Rule,% Available Memory (Universal Linux),Collection rule for the performance counter Memory\% Available Memory,Enabled,bool,TRUE,,,,,
Microsoft.Linux.Universal.Monitoring,Microsoft.Linux.Universal.OperatingSystem.PercentAvailableMemory.Collection,Rule,% Available Memory (Universal Linux),Collection rule for the performance counter Memory\% Available Memory,Interval,int,300,900,600,300,120,
Microsoft.Linux.Universal.Monitoring,Microsoft.Linux.Universal.OperatingSystem.PercentAvailableMemory.Collection,Rule,% Available Memory (Universal Linux),Collection rule for the performance counter Memory\% Available Memory,SyncTime,string,,,,,,
Microsoft.Linux.Universal.Monitoring,Microsoft.Linux.Universal.Processor.PercentNiceTime.Collection,Rule,Processor % Nice Time (Universal Linux),Collects the performance counter Processor\% Nice Time,Enabled,bool,TRUE,,,,,
Microsoft.Linux.Universal.Monitoring,Microsoft.Linux.Universal.Processor.PercentNiceTime.Collection,Rule,Processor % Nice Time (Universal Linux),Collects the performance counter Processor\% Nice Time,Interval,int,300,900,600,300,120,
