ManagementPackId,WorkflowId,WorkflowType,DisplayName,Description,OverrideParameterName,OverrideParameterType,DefaultValue,AvailabilityOnly,Summary,SummaryOpsDBOnly,DefaultOpsDBOnly,DefaultDWHFull,Notes
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.TSPhysReadCnt,Rule,Tablespace Block to Physical Reads Ratio,Collect tablespace Block to Physical Reads Ratio.,IntervalSeconds,string,3600,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.TSPhysReadCnt,Rule,Tablespace Block to Physical Reads Ratio,Collect tablespace Block to Physical Reads Ratio.,CollectToDB,bool,TRUE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.TSPhysReadCnt,Rule,Tablespace Block to Physical Reads Ratio,Collect tablespace Block to Physical Reads Ratio.,CollectToDW,bool,FALSE,,,,,TRUE,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.DBBackupState,Rule,Database Backup State,"Collect the status of database backup operations. The status is translated to the following values: Completed=0, Completed with Warnings=1, Completed with Errors = 2, Failed=3.",Enabled,bool,TRUE,FALSE,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.TSTempSegmentUsageCnt,Rule,Tablespace Temp Segment Usage,Collect Tablespace Temp Segment Usage and stores it in the datawarehouse.,SyncTime,string,00:19,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.TSTempSegmentUsageCnt,Rule,Tablespace Temp Segment Usage,Collect Tablespace Temp Segment Usage and stores it in the datawarehouse.,Tracing,bool,FALSE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.TSTempSegmentUsageCnt,Rule,Tablespace Temp Segment Usage,Collect Tablespace Temp Segment Usage and stores it in the datawarehouse.,ProviderName,string,ORAMP_AsyncProvider2,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.TSTempSegmentUsageCnt,Rule,Tablespace Temp Segment Usage,Collect Tablespace Temp Segment Usage and stores it in the datawarehouse.,IntervalSeconds,string,3600,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.TSTempSegmentUsageCnt,Rule,Tablespace Temp Segment Usage,Collect Tablespace Temp Segment Usage and stores it in the datawarehouse.,CollectToDB,bool,TRUE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.TSTempSegmentUsageCnt,Rule,Tablespace Temp Segment Usage,Collect Tablespace Temp Segment Usage and stores it in the datawarehouse.,CollectToDW,bool,FALSE,,,,,TRUE,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.DBSizeGB,Rule,Database Size (GB),Collect Database Size (GB),Enabled,bool,TRUE,FALSE,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.WarningTSFreePercentSummary,Rule,Warning Tablespace Free Summary (Percent),Collect warning tablespace free summary information in percent (internal threshold).,IntervalSeconds,string,14400,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.WarningTSFreePercentSummary,Rule,Warning Tablespace Free Summary (Percent),Collect warning tablespace free summary information in percent (internal threshold).,Tracing,bool,FALSE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.WarningTSFreePercentSummary,Rule,Warning Tablespace Free Summary (Percent),Collect warning tablespace free summary information in percent (internal threshold).,SyncTime,string,00:37,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.WarningTSFreePercentSummary,Rule,Warning Tablespace Free Summary (Percent),Collect warning tablespace free summary information in percent (internal threshold).,ProviderName,string,ORAMP_AsyncProvider3,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.WarningTSFreePercentSummary,Rule,Warning Tablespace Free Summary (Percent),Collect warning tablespace free summary information in percent (internal threshold).,CollectToDB,bool,TRUE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.WarningTSFreePercentSummary,Rule,Warning Tablespace Free Summary (Percent),Collect warning tablespace free summary information in percent (internal threshold).,CollectToDW,bool,FALSE,,,,,TRUE,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.DictHitPrct,Rule,Dictionary Cache Hit Ratio,Collect the dictionary cache hit ratio for an instance.,Enabled,bool,TRUE,FALSE,FALSE,FALSE,,,
NiCE.Oracle.X,NiCE.Oracle.X.Self.Monitoring.oramp_cim.log.Critical,Rule,Self-Monitoring: oramp_cim.log Monitoring (Critical),Looks for critical messages in the oramp_cim.log file from the Oracle MP.,NegativePattern,string,^$,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.Self.Monitoring.oramp_cim.log.Critical,Rule,Self-Monitoring: oramp_cim.log Monitoring (Critical),Looks for critical messages in the oramp_cim.log file from the Oracle MP.,Tracing,bool,,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.Self.Monitoring.oramp_cim.log.Critical,Rule,Self-Monitoring: oramp_cim.log Monitoring (Critical),Looks for critical messages in the oramp_cim.log file from the Oracle MP.,Interval,int,,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.Self.Monitoring.oramp_cim.log.Critical,Rule,Self-Monitoring: oramp_cim.log Monitoring (Critical),Looks for critical messages in the oramp_cim.log file from the Oracle MP.,SyncTime,string,,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.Self.Monitoring.oramp_cim.log.Critical,Rule,Self-Monitoring: oramp_cim.log Monitoring (Critical),Looks for critical messages in the oramp_cim.log file from the Oracle MP.,Severity,int,2,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.Self.Monitoring.oramp_cim.log.Critical,Rule,Self-Monitoring: oramp_cim.log Monitoring (Critical),Looks for critical messages in the oramp_cim.log file from the Oracle MP.,Priority,int,1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.DiskSortsRate,Rule,Disk Sorts Rate,Collect the number of disk sorts per hour and stores it in the datawarehouse.,Enabled,bool,TRUE,FALSE,FALSE,FALSE,,,
NiCE.Oracle.X,NiCE.Oracle.X.Self.Monitoring.oramp_cim.log.Warning,Rule,Self-Monitoring: oramp_cim.log Monitoring (Warning),Looks for warnings in the oramp_cim.log file from the Oracle MP.,NegativePattern,string,^$,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.Self.Monitoring.oramp_cim.log.Warning,Rule,Self-Monitoring: oramp_cim.log Monitoring (Warning),Looks for warnings in the oramp_cim.log file from the Oracle MP.,Tracing,bool,,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.Self.Monitoring.oramp_cim.log.Warning,Rule,Self-Monitoring: oramp_cim.log Monitoring (Warning),Looks for warnings in the oramp_cim.log file from the Oracle MP.,Interval,int,,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.Self.Monitoring.oramp_cim.log.Warning,Rule,Self-Monitoring: oramp_cim.log Monitoring (Warning),Looks for warnings in the oramp_cim.log file from the Oracle MP.,SyncTime,string,,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.Self.Monitoring.oramp_cim.log.Warning,Rule,Self-Monitoring: oramp_cim.log Monitoring (Warning),Looks for warnings in the oramp_cim.log file from the Oracle MP.,Severity,int,1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.Self.Monitoring.oramp_cim.log.Warning,Rule,Self-Monitoring: oramp_cim.log Monitoring (Warning),Looks for warnings in the oramp_cim.log file from the Oracle MP.,Priority,int,1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.DispBusyPrct,Rule,Dispatcher Busy,Collect dispatcher busy percentage.,Enabled,bool,TRUE,FALSE,FALSE,FALSE,,,
NiCE.Oracle.X,NiCE.Oracle.X.Self.Monitoring.oramp_collector.log.Critical,Rule,Self-Monitoring: oramp_collector.log Monitoring (Critical),Looks for critical messages in the oramp_collector.log file from the Oracle MP.,NegativePattern,string,^$,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.Self.Monitoring.oramp_collector.log.Critical,Rule,Self-Monitoring: oramp_collector.log Monitoring (Critical),Looks for critical messages in the oramp_collector.log file from the Oracle MP.,Tracing,bool,,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.Self.Monitoring.oramp_collector.log.Critical,Rule,Self-Monitoring: oramp_collector.log Monitoring (Critical),Looks for critical messages in the oramp_collector.log file from the Oracle MP.,Interval,int,,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.Self.Monitoring.oramp_collector.log.Critical,Rule,Self-Monitoring: oramp_collector.log Monitoring (Critical),Looks for critical messages in the oramp_collector.log file from the Oracle MP.,SyncTime,string,,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.Self.Monitoring.oramp_collector.log.Critical,Rule,Self-Monitoring: oramp_collector.log Monitoring (Critical),Looks for critical messages in the oramp_collector.log file from the Oracle MP.,Severity,int,2,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.Self.Monitoring.oramp_collector.log.Critical,Rule,Self-Monitoring: oramp_collector.log Monitoring (Critical),Looks for critical messages in the oramp_collector.log file from the Oracle MP.,Priority,int,1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.FlashRecAreFullPct,Rule,Fast Recovery Area: Percent Full,Collect the fast recovery area percentage disk full and stores it in the datawarehouse.,Enabled,bool,TRUE,FALSE,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.Self.Monitoring.oramp_collector.log.Warning,Rule,Self-Monitoring: oramp_collector.log Monitoring (Warning),Looks for warnings in the oramp_collector.log file from the Oracle MP.,NegativePattern,string,^$,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.Self.Monitoring.oramp_collector.log.Warning,Rule,Self-Monitoring: oramp_collector.log Monitoring (Warning),Looks for warnings in the oramp_collector.log file from the Oracle MP.,Tracing,bool,,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.Self.Monitoring.oramp_collector.log.Warning,Rule,Self-Monitoring: oramp_collector.log Monitoring (Warning),Looks for warnings in the oramp_collector.log file from the Oracle MP.,Interval,int,,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.Self.Monitoring.oramp_collector.log.Warning,Rule,Self-Monitoring: oramp_collector.log Monitoring (Warning),Looks for warnings in the oramp_collector.log file from the Oracle MP.,SyncTime,string,,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.Self.Monitoring.oramp_collector.log.Warning,Rule,Self-Monitoring: oramp_collector.log Monitoring (Warning),Looks for warnings in the oramp_collector.log file from the Oracle MP.,Severity,int,1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.Self.Monitoring.oramp_collector.log.Warning,Rule,Self-Monitoring: oramp_collector.log Monitoring (Warning),Looks for warnings in the oramp_collector.log file from the Oracle MP.,Priority,int,1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.HealthyTSFreePercentSummary,Rule,Healthy Tablespace Free Summary (Percent),Collect healthy tablespace free summary information in percent (internal threshold).,Enabled,bool,TRUE,FALSE,FALSE,FALSE,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SessionsRowCacheLockCnt,UnitMonitor,Sessions Row Cache Lock,This monitor counts number of sessions with high average waiting time for 'row cache lock' event.,MatchCount,int,1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SessionsRowCacheLockCnt,UnitMonitor,Sessions Row Cache Lock,This monitor counts number of sessions with high average waiting time for 'row cache lock' event.,IntervalSeconds,int,900,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SessionsRowCacheLockCnt,UnitMonitor,Sessions Row Cache Lock,This monitor counts number of sessions with high average waiting time for 'row cache lock' event.,WarningThreshold,double,0.5,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SessionsRowCacheLockCnt,UnitMonitor,Sessions Row Cache Lock,This monitor counts number of sessions with high average waiting time for 'row cache lock' event.,SyncTime,string,00:06,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SessionsRowCacheLockCnt,UnitMonitor,Sessions Row Cache Lock,This monitor counts number of sessions with high average waiting time for 'row cache lock' event.,ProviderName,string,ORAMP_AsyncProvider1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SessionsRowCacheLockCnt,UnitMonitor,Sessions Row Cache Lock,This monitor counts number of sessions with high average waiting time for 'row cache lock' event.,CriticalThreshold,double,NaN,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SessionsRowCacheLockCnt,UnitMonitor,Sessions Row Cache Lock,This monitor counts number of sessions with high average waiting time for 'row cache lock' event.,Tracing,bool,FALSE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SessionsRowCacheLockCnt,UnitMonitor,Sessions Row Cache Lock,This monitor counts number of sessions with high average waiting time for 'row cache lock' event.,ThresholdType,string,MAX,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.InstanceStatus,Rule,Oracle Instance Status,Collect the status of the instance.,Enabled,bool,TRUE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SystemForeignObjectsCnt,UnitMonitor,System Foreign Objects Count,This monitor counts the number of foreign objects in SYSTEM tablespace.,WarningThreshold,double,0.5,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SystemForeignObjectsCnt,UnitMonitor,System Foreign Objects Count,This monitor counts the number of foreign objects in SYSTEM tablespace.,SyncTime,string,00:19,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SystemForeignObjectsCnt,UnitMonitor,System Foreign Objects Count,This monitor counts the number of foreign objects in SYSTEM tablespace.,MatchCount,int,1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SystemForeignObjectsCnt,UnitMonitor,System Foreign Objects Count,This monitor counts the number of foreign objects in SYSTEM tablespace.,ThresholdType,string,MAX,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SystemForeignObjectsCnt,UnitMonitor,System Foreign Objects Count,This monitor counts the number of foreign objects in SYSTEM tablespace.,Tracing,bool,FALSE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SystemForeignObjectsCnt,UnitMonitor,System Foreign Objects Count,This monitor counts the number of foreign objects in SYSTEM tablespace.,IntervalSeconds,int,3600,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SystemForeignObjectsCnt,UnitMonitor,System Foreign Objects Count,This monitor counts the number of foreign objects in SYSTEM tablespace.,CriticalThreshold,double,NaN,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SystemForeignObjectsCnt,UnitMonitor,System Foreign Objects Count,This monitor counts the number of foreign objects in SYSTEM tablespace.,ProviderName,string,ORAMP_AsyncProvider2,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.IOLogicalReadsRate,Rule,IO Logical Reads Rate,Collect the number of logical reads per second and stores it in the datawarehouse.,Enabled,bool,TRUE,FALSE,FALSE,FALSE,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.CursorsLeftPrct,UnitMonitor,Cursors Left Percent,This monitor detects if number of open cursors reaches the limit.,MatchCount,int,1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.CursorsLeftPrct,UnitMonitor,Cursors Left Percent,This monitor detects if number of open cursors reaches the limit.,IntervalSeconds,int,900,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.CursorsLeftPrct,UnitMonitor,Cursors Left Percent,This monitor detects if number of open cursors reaches the limit.,WarningThreshold,double,10,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.CursorsLeftPrct,UnitMonitor,Cursors Left Percent,This monitor detects if number of open cursors reaches the limit.,SyncTime,string,00:06,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.CursorsLeftPrct,UnitMonitor,Cursors Left Percent,This monitor detects if number of open cursors reaches the limit.,ProviderName,string,ORAMP_AsyncProvider1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.CursorsLeftPrct,UnitMonitor,Cursors Left Percent,This monitor detects if number of open cursors reaches the limit.,CriticalThreshold,double,5,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.CursorsLeftPrct,UnitMonitor,Cursors Left Percent,This monitor detects if number of open cursors reaches the limit.,Tracing,bool,FALSE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.CursorsLeftPrct,UnitMonitor,Cursors Left Percent,This monitor detects if number of open cursors reaches the limit.,ThresholdType,string,MIN,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.IOPhysicalReadsRate,Rule,IO Physical Reads Rate,Collect the number of physical reads per second and stores it in the datawarehouse.,Enabled,bool,TRUE,FALSE,FALSE,FALSE,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.PDB.TSFreeSpaceGBSummary,UnitMonitor,Tablespace Free Space (Gigabyte) Summary (PDB),This monitor provides the number of tablespaces with less than 1 GB free space (default internal threshold). Use this monitor if tablespace discovery is disabled.,ThresholdType,string,MAX,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.PDB.TSFreeSpaceGBSummary,UnitMonitor,Tablespace Free Space (Gigabyte) Summary (PDB),This monitor provides the number of tablespaces with less than 1 GB free space (default internal threshold). Use this monitor if tablespace discovery is disabled.,MatchCount,int,1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.PDB.TSFreeSpaceGBSummary,UnitMonitor,Tablespace Free Space (Gigabyte) Summary (PDB),This monitor provides the number of tablespaces with less than 1 GB free space (default internal threshold). Use this monitor if tablespace discovery is disabled.,IntervalSeconds,int,14400,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.PDB.TSFreeSpaceGBSummary,UnitMonitor,Tablespace Free Space (Gigabyte) Summary (PDB),This monitor provides the number of tablespaces with less than 1 GB free space (default internal threshold). Use this monitor if tablespace discovery is disabled.,WarningThreshold,double,0.9,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.PDB.TSFreeSpaceGBSummary,UnitMonitor,Tablespace Free Space (Gigabyte) Summary (PDB),This monitor provides the number of tablespaces with less than 1 GB free space (default internal threshold). Use this monitor if tablespace discovery is disabled.,ProviderName,string,ORAMP_AsyncProvider3,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.PDB.TSFreeSpaceGBSummary,UnitMonitor,Tablespace Free Space (Gigabyte) Summary (PDB),This monitor provides the number of tablespaces with less than 1 GB free space (default internal threshold). Use this monitor if tablespace discovery is disabled.,CriticalThreshold,double,NaN,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.PDB.TSFreeSpaceGBSummary,UnitMonitor,Tablespace Free Space (Gigabyte) Summary (PDB),This monitor provides the number of tablespaces with less than 1 GB free space (default internal threshold). Use this monitor if tablespace discovery is disabled.,SyncTime,string,00:37,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.PDB.TSFreeSpaceGBSummary,UnitMonitor,Tablespace Free Space (Gigabyte) Summary (PDB),This monitor provides the number of tablespaces with less than 1 GB free space (default internal threshold). Use this monitor if tablespace discovery is disabled.,Tracing,bool,FALSE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.LastArchivelogBackup,Rule,Last Archivelog Backup Completed,Collect the time in hours since the last archivelog backup completed successfully or with warnings.,Enabled,bool,TRUE,FALSE,FALSE,FALSE,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SessionsDBFileScatteredReadCnt,UnitMonitor,Sessions Db File Scattered Read,This monitor counts number of sessions with high average waiting time for 'db file scattered read' event.,MatchCount,int,1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SessionsDBFileScatteredReadCnt,UnitMonitor,Sessions Db File Scattered Read,This monitor counts number of sessions with high average waiting time for 'db file scattered read' event.,IntervalSeconds,int,900,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SessionsDBFileScatteredReadCnt,UnitMonitor,Sessions Db File Scattered Read,This monitor counts number of sessions with high average waiting time for 'db file scattered read' event.,WarningThreshold,double,0.5,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SessionsDBFileScatteredReadCnt,UnitMonitor,Sessions Db File Scattered Read,This monitor counts number of sessions with high average waiting time for 'db file scattered read' event.,SyncTime,string,00:06,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SessionsDBFileScatteredReadCnt,UnitMonitor,Sessions Db File Scattered Read,This monitor counts number of sessions with high average waiting time for 'db file scattered read' event.,ProviderName,string,ORAMP_AsyncProvider1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SessionsDBFileScatteredReadCnt,UnitMonitor,Sessions Db File Scattered Read,This monitor counts number of sessions with high average waiting time for 'db file scattered read' event.,CriticalThreshold,double,NaN,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SessionsDBFileScatteredReadCnt,UnitMonitor,Sessions Db File Scattered Read,This monitor counts number of sessions with high average waiting time for 'db file scattered read' event.,Tracing,bool,FALSE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SessionsDBFileScatteredReadCnt,UnitMonitor,Sessions Db File Scattered Read,This monitor counts number of sessions with high average waiting time for 'db file scattered read' event.,ThresholdType,string,MAX,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.LastBackup,Rule,Last Database Backup Completed,Collect the time in hours since the last database backup completed successfully or with warnings.,Enabled,bool,TRUE,FALSE,FALSE,FALSE,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.TSFreeSpaceCnt,UnitMonitor,Tablespace Free Percent,This monitor provides free space percentage for a tablespace.,ProviderName,string,ORAMP_AsyncProvider3,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.TSFreeSpaceCnt,UnitMonitor,Tablespace Free Percent,This monitor provides free space percentage for a tablespace.,IntervalSeconds,int,14400,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.TSFreeSpaceCnt,UnitMonitor,Tablespace Free Percent,This monitor provides free space percentage for a tablespace.,ThresholdType,string,MIN,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.TSFreeSpaceCnt,UnitMonitor,Tablespace Free Percent,This monitor provides free space percentage for a tablespace.,WarningThreshold,double,NaN,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.TSFreeSpaceCnt,UnitMonitor,Tablespace Free Percent,This monitor provides free space percentage for a tablespace.,SyncTime,string,00:37,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.TSFreeSpaceCnt,UnitMonitor,Tablespace Free Percent,This monitor provides free space percentage for a tablespace.,MatchCount,int,1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.TSFreeSpaceCnt,UnitMonitor,Tablespace Free Percent,This monitor provides free space percentage for a tablespace.,Tracing,bool,FALSE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.TSFreeSpaceCnt,UnitMonitor,Tablespace Free Percent,This monitor provides free space percentage for a tablespace.,CriticalThreshold,double,10,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.LastFullBackup,Rule,Last Full Backup Completed,Collect the time in hours since the last full backup for the database completed successfully or with warnings.,Enabled,bool,FALSE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.DBfileStatusCnt,UnitMonitor,Database Datafile and Tempfile Status Summary,This monitor provides the number of datafiles and tempfiles that have neither ONLINE nor SYSTEM status.,WarningThreshold,double,NaN,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.DBfileStatusCnt,UnitMonitor,Database Datafile and Tempfile Status Summary,This monitor provides the number of datafiles and tempfiles that have neither ONLINE nor SYSTEM status.,SyncTime,string,,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.DBfileStatusCnt,UnitMonitor,Database Datafile and Tempfile Status Summary,This monitor provides the number of datafiles and tempfiles that have neither ONLINE nor SYSTEM status.,MatchCount,int,1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.DBfileStatusCnt,UnitMonitor,Database Datafile and Tempfile Status Summary,This monitor provides the number of datafiles and tempfiles that have neither ONLINE nor SYSTEM status.,ThresholdType,string,MAX,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.DBfileStatusCnt,UnitMonitor,Database Datafile and Tempfile Status Summary,This monitor provides the number of datafiles and tempfiles that have neither ONLINE nor SYSTEM status.,Tracing,bool,FALSE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.DBfileStatusCnt,UnitMonitor,Database Datafile and Tempfile Status Summary,This monitor provides the number of datafiles and tempfiles that have neither ONLINE nor SYSTEM status.,IntervalSeconds,int,300,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.DBfileStatusCnt,UnitMonitor,Database Datafile and Tempfile Status Summary,This monitor provides the number of datafiles and tempfiles that have neither ONLINE nor SYSTEM status.,CriticalThreshold,double,0.5,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.DBfileStatusCnt,UnitMonitor,Database Datafile and Tempfile Status Summary,This monitor provides the number of datafiles and tempfiles that have neither ONLINE nor SYSTEM status.,ProviderName,string,ORAMP_SyncProvider1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.LastIncrBackup,Rule,Last Incremental Backup Completed,Collect the time in hours since the last incremental backup for the database completed successfully or with warnings.,Enabled,bool,FALSE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SpaceBgrDumpDevPrct,UnitMonitor,Space On Background Dump Device,This monitor provides the percentage of space used on the background dump device.,MatchCount,int,1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SpaceBgrDumpDevPrct,UnitMonitor,Space On Background Dump Device,This monitor provides the percentage of space used on the background dump device.,IntervalSeconds,int,900,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SpaceBgrDumpDevPrct,UnitMonitor,Space On Background Dump Device,This monitor provides the percentage of space used on the background dump device.,WarningThreshold,double,NaN,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SpaceBgrDumpDevPrct,UnitMonitor,Space On Background Dump Device,This monitor provides the percentage of space used on the background dump device.,SyncTime,string,00:06,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SpaceBgrDumpDevPrct,UnitMonitor,Space On Background Dump Device,This monitor provides the percentage of space used on the background dump device.,ProviderName,string,ORAMP_AsyncProvider1,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SpaceBgrDumpDevPrct,UnitMonitor,Space On Background Dump Device,This monitor provides the percentage of space used on the background dump device.,CriticalThreshold,double,98,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SpaceBgrDumpDevPrct,UnitMonitor,Space On Background Dump Device,This monitor provides the percentage of space used on the background dump device.,Tracing,bool,FALSE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.SpaceBgrDumpDevPrct,UnitMonitor,Space On Background Dump Device,This monitor provides the percentage of space used on the background dump device.,ThresholdType,string,MAX,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.PerfRule.LibCacheHitPrct,Rule,Library Cache Gethit Ratio,Collect the library cache gethit ratio for an instance.,Enabled,bool,TRUE,FALSE,FALSE,FALSE,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.RedoLogFileStatus,UnitMonitor,Redo Log File Status,"This monitor provides the status of the Oracle Redo Log file. Value 0 = NULL, all other 1.",Tracing,bool,FALSE,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.RedoLogFileStatus,UnitMonitor,Redo Log File Status,"This monitor provides the status of the Oracle Redo Log file. Value 0 = NULL, all other 1.",ThresholdType,string,MAX,,,,,,
NiCE.Oracle.X,NiCE.Oracle.X.UM.RedoLogFileStatus,UnitMonitor,Redo Log File Status,"This monitor provides the status of the Oracle Redo Log file. Value 0 = NULL, all other 1.",WarningThreshold,double,NaN,,,,,,
