ManagementPackId,WorkflowId,WorkflowType,DisplayName,Description,OverrideParameterName,OverrideParameterType,DefaultValue,Test,QA,Production,Performance,Notes
Microsoft.Linux.SLES.12,Microsoft.Linux.SLES.12.LogicalDisk.Discovery,Discovery,Discover SUSE Linux Enterprise Server 12 Logical Disks,This rule discovers SUSE Linux Enterprise Server 12 Logical Disks.,ExcludeFileSystemType,string,^(none)$,,,,,
Microsoft.Linux.SLES.12,Microsoft.Linux.SLES.12.LogicalDisk.Discovery,Discovery,Discover SUSE Linux Enterprise Server 12 Logical Disks,This rule discovers SUSE Linux Enterprise Server 12 Logical Disks.,Interval,int,14400,,,,,
Microsoft.Linux.SLES.12,Microsoft.Linux.SLES.12.LogicalDisk.Discovery,Discovery,Discover SUSE Linux Enterprise Server 12 Logical Disks,This rule discovers SUSE Linux Enterprise Server 12 Logical Disks.,SyncTime,string,,,,,,
Microsoft.Linux.SLES.12,Microsoft.Linux.SLES.12.LogicalDisk.Discovery,Discovery,Discover SUSE Linux Enterprise Server 12 Logical Disks,This rule discovers SUSE Linux Enterprise Server 12 Logical Disks.,OutputErrorIfAny,string,,,,,,
Microsoft.Linux.SLES.12,Microsoft.Linux.SLES.12.LogicalDisk.Discovery,Discovery,Discover SUSE Linux Enterprise Server 12 Logical Disks,This rule discovers SUSE Linux Enterprise Server 12 Logical Disks.,ExcludeFileSystemName,string,^(none)$,,,,,
Microsoft.Linux.SLES.12,Microsoft.Linux.SLES.12.ComputerGroup.Discovery,Discovery,Populate SLES 12 Computer Group,This rule populates the SLES 12 Computer Group with SLES 12 computers.,Enabled,bool,TRUE,,,,,
Microsoft.Linux.SUSE.Library,Microsoft.Linux.SUSE.Computer.Discovery,Discovery,Discover SUSE Linux Enterprise Computer,This rule discovers SUSE Linux Enterprise Computers,Enabled,bool,TRUE,,,,,
Microsoft.Linux.SUSE.Library,Microsoft.Linux.SUSE.Computer.Discovery,Discovery,Discover SUSE Linux Enterprise Computer,This rule discovers SUSE Linux Enterprise Computers,OutputErrorIfAny,string,,,,,,
Microsoft.Linux.SUSE.Library,Microsoft.Linux.SUSE.Computer.Discovery,Discovery,Discover SUSE Linux Enterprise Computer,This rule discovers SUSE Linux Enterprise Computers,Interval,int,14400,,,,,
Microsoft.Linux.SUSE.Library,Microsoft.Linux.SUSE.Computer.Discovery,Discovery,Discover SUSE Linux Enterprise Computer,This rule discovers SUSE Linux Enterprise Computers,SyncTime,string,,,,,,
Microsoft.Linux.SUSE.Library,Microsoft.Linux.SUSE.ComputerGroup.Discovery,Discovery,Discover SUSE Linux Enterprise Computer Group,This discovery puts all SUSE Linux Enterprise Computers into the Lnux SUSE Computer Group.,Enabled,bool,TRUE,,,,,
