ManagementPackId,WorkflowId,WorkflowType,DisplayName,Description,OverrideParameterName,OverrideParameterType,DefaultValue,Balanced,Essential,Full,Notes
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.LegacySMTPVirtualServer.SMTPVirtualServerInboundConnectionsCurrent.Collection,Rule,SMTP Server\Inbound Connections Current Performance Rule in Legacy SMTP Virtual Server,SMTP Server\Inbound Connections Current Performance Rule in Legacy SMTP Virtual Server,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.LegacySMTPVirtualServer.SMTPVirtualServerInboundConnectionsCurrent.Collection,Rule,SMTP Server\Inbound Connections Current Performance Rule in Legacy SMTP Virtual Server,SMTP Server\Inbound Connections Current Performance Rule in Legacy SMTP Virtual Server,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.LegacySMTPVirtualServer.SMTPVirtualServerMessageBytesReceivedSec.Collection,Rule,SMTP Server\Message Bytes Received/Sec Performance Rule in Legacy SMTP Virtual Server,SMTP Server\Message Bytes Received/Sec Performance Rule in Legacy SMTP Virtual Server,Enabled,bool,TRUE,,FALSE,,Reduced performance collection for Essentials configuration
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.LegacySMTPVirtualServer.SMTPVirtualServerMessageBytesReceivedSec.Collection,Rule,SMTP Server\Message Bytes Received/Sec Performance Rule in Legacy SMTP Virtual Server,SMTP Server\Message Bytes Received/Sec Performance Rule in Legacy SMTP Virtual Server,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.LegacySMTPVirtualServer.SMTPVirtualServerMessageBytesReceivedSec.Collection,Rule,SMTP Server\Message Bytes Received/Sec Performance Rule in Legacy SMTP Virtual Server,SMTP Server\Message Bytes Received/Sec Performance Rule in Legacy SMTP Virtual Server,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.LegacySMTPVirtualServer.SMTPVirtualServerMessageBytesReceivedSec.Collection,Rule,SMTP Server\Message Bytes Received/Sec Performance Rule in Legacy SMTP Virtual Server,SMTP Server\Message Bytes Received/Sec Performance Rule in Legacy SMTP Virtual Server,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.LegacySMTPVirtualServer.SMTPVirtualServerMessageBytesSentSec.Collection,Rule,SMTP Server\Message Bytes Sent/Sec Performance Rule in Legacy SMTP Virtual Server,SMTP Server\Message Bytes Sent/Sec Performance Rule in Legacy SMTP Virtual Server,Enabled,bool,TRUE,,FALSE,,Reduced performance collection for Essentials configuration
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.LegacySMTPVirtualServer.SMTPVirtualServerMessageBytesSentSec.Collection,Rule,SMTP Server\Message Bytes Sent/Sec Performance Rule in Legacy SMTP Virtual Server,SMTP Server\Message Bytes Sent/Sec Performance Rule in Legacy SMTP Virtual Server,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.LegacySMTPVirtualServer.SMTPVirtualServerMessageBytesSentSec.Collection,Rule,SMTP Server\Message Bytes Sent/Sec Performance Rule in Legacy SMTP Virtual Server,SMTP Server\Message Bytes Sent/Sec Performance Rule in Legacy SMTP Virtual Server,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.LegacySMTPVirtualServer.SMTPVirtualServerMessageBytesSentSec.Collection,Rule,SMTP Server\Message Bytes Sent/Sec Performance Rule in Legacy SMTP Virtual Server,SMTP Server\Message Bytes Sent/Sec Performance Rule in Legacy SMTP Virtual Server,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.LegacySMTPVirtualServer.SMTPVirtualServerMessagesDeliveredSec.Collection,Rule,SMTP Server\Messages Delivered/Sec Performance Rule in Legacy SMTP Virtual Server,SMTP Server\Messages Delivered/Sec Performance Rule in Legacy SMTP Virtual Server,Enabled,bool,TRUE,,FALSE,,Reduced performance collection for Essentials configuration
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.LegacySMTPVirtualServer.SMTPVirtualServerMessagesDeliveredSec.Collection,Rule,SMTP Server\Messages Delivered/Sec Performance Rule in Legacy SMTP Virtual Server,SMTP Server\Messages Delivered/Sec Performance Rule in Legacy SMTP Virtual Server,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.LegacySMTPVirtualServer.SMTPVirtualServerMessagesDeliveredSec.Collection,Rule,SMTP Server\Messages Delivered/Sec Performance Rule in Legacy SMTP Virtual Server,SMTP Server\Messages Delivered/Sec Performance Rule in Legacy SMTP Virtual Server,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.LegacySMTPVirtualServer.SMTPVirtualServerMessagesDeliveredSec.Collection,Rule,SMTP Server\Messages Delivered/Sec Performance Rule in Legacy SMTP Virtual Server,SMTP Server\Messages Delivered/Sec Performance Rule in Legacy SMTP Virtual Server,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.LegacySMTPVirtualServer.SMTPVirtualServerMessagesReceivedSec.Collection,Rule,SMTP Server\Messages Received/Sec Performance Rule in Legacy SMTP Virtual Server,SMTP Server\Messages Received/Sec Performance Rule in Legacy SMTP Virtual Server,Enabled,bool,TRUE,,FALSE,,Reduced performance collection for Essentials configuration
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.LegacySMTPVirtualServer.SMTPVirtualServerMessagesReceivedSec.Collection,Rule,SMTP Server\Messages Received/Sec Performance Rule in Legacy SMTP Virtual Server,SMTP Server\Messages Received/Sec Performance Rule in Legacy SMTP Virtual Server,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.LegacySMTPVirtualServer.SMTPVirtualServerMessagesReceivedSec.Collection,Rule,SMTP Server\Messages Received/Sec Performance Rule in Legacy SMTP Virtual Server,SMTP Server\Messages Received/Sec Performance Rule in Legacy SMTP Virtual Server,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.LegacySMTPVirtualServer.SMTPVirtualServerMessagesReceivedSec.Collection,Rule,SMTP Server\Messages Received/Sec Performance Rule in Legacy SMTP Virtual Server,SMTP Server\Messages Received/Sec Performance Rule in Legacy SMTP Virtual Server,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.LegacySMTPVirtualServer.SMTPVirtualServerMessagesSentSec.Collection,Rule,SMTP Server\Messages Sent/Sec Performance Rule in Legacy SMTP Virtual Server,SMTP Server\Messages Sent/Sec Performance Rule in Legacy SMTP Virtual Server,Enabled,bool,TRUE,,FALSE,,Reduced performance collection for Essentials configuration
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.LegacySMTPVirtualServer.SMTPVirtualServerMessagesSentSec.Collection,Rule,SMTP Server\Messages Sent/Sec Performance Rule in Legacy SMTP Virtual Server,SMTP Server\Messages Sent/Sec Performance Rule in Legacy SMTP Virtual Server,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.LegacySMTPVirtualServer.SMTPVirtualServerMessagesSentSec.Collection,Rule,SMTP Server\Messages Sent/Sec Performance Rule in Legacy SMTP Virtual Server,SMTP Server\Messages Sent/Sec Performance Rule in Legacy SMTP Virtual Server,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.LegacySMTPVirtualServer.SMTPVirtualServerMessagesSentSec.Collection,Rule,SMTP Server\Messages Sent/Sec Performance Rule in Legacy SMTP Virtual Server,SMTP Server\Messages Sent/Sec Performance Rule in Legacy SMTP Virtual Server,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.LegacySMTPVirtualServer.SMTPVirtualServerOutboundConnectionsCurrent.Collection,Rule,SMTP Server\Outbound Connections Current Performance Rule in Legacy SMTP Virtual Server,SMTP Server\Outbound Connections Current Performance Rule in Legacy SMTP Virtual Server,Enabled,bool,TRUE,,FALSE,,Reduced performance collection for Essentials configuration
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.LegacySMTPVirtualServer.SMTPVirtualServerOutboundConnectionsCurrent.Collection,Rule,SMTP Server\Outbound Connections Current Performance Rule in Legacy SMTP Virtual Server,SMTP Server\Outbound Connections Current Performance Rule in Legacy SMTP Virtual Server,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.LegacySMTPVirtualServer.SMTPVirtualServerOutboundConnectionsCurrent.Collection,Rule,SMTP Server\Outbound Connections Current Performance Rule in Legacy SMTP Virtual Server,SMTP Server\Outbound Connections Current Performance Rule in Legacy SMTP Virtual Server,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.LegacySMTPVirtualServer.SMTPVirtualServerOutboundConnectionsCurrent.Collection,Rule,SMTP Server\Outbound Connections Current Performance Rule in Legacy SMTP Virtual Server,SMTP Server\Outbound Connections Current Performance Rule in Legacy SMTP Virtual Server,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.LegacySMTPVirtualServer.SMTPVirtualServerStatusCheck.Monitor,UnitMonitor,SMTP Virtual Server availability,SMTP Virtual Server availability,Enabled,bool,TRUE,FALSE,FALSE,,Reduced alerting for both Essentials and Balanced configurations
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.LegacySMTPVirtualServer.SMTPVirtualServerStatusCheck.Monitor,UnitMonitor,SMTP Virtual Server availability,SMTP Virtual Server availability,PeriodInSeconds,int,60,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.LegacySMTPVirtualServer.SMTPVirtualServerTotalmessagessubmitted.Collection,Rule,SMTP Server\Total Messages Submitted Performance Rule,SMTP Server\Total Messages Submitted Performance Rule,Enabled,bool,TRUE,,FALSE,,Reduced performance collection for Essentials configuration
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.LegacySMTPVirtualServer.SMTPVirtualServerTotalmessagessubmitted.Collection,Rule,SMTP Server\Total Messages Submitted Performance Rule,SMTP Server\Total Messages Submitted Performance Rule,Tolerance,double,5,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.LegacySMTPVirtualServer.SMTPVirtualServerTotalmessagessubmitted.Collection,Rule,SMTP Server\Total Messages Submitted Performance Rule,SMTP Server\Total Messages Submitted Performance Rule,MaximumSampleSeparation,int,4,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.LegacySMTPVirtualServer.SMTPVirtualServerTotalmessagessubmitted.Collection,Rule,SMTP Server\Total Messages Submitted Performance Rule,SMTP Server\Total Messages Submitted Performance Rule,Frequency,int,300,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.Module.has.an.invalid.precondition,Rule,Module has an invalid precondition,Module has an invalid precondition,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.Module.has.an.invalid.precondition,Rule,Module has an invalid precondition,Module has an invalid precondition,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.Module.has.an.invalid.precondition,Rule,Module has an invalid precondition,Module has an invalid precondition,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.Module.registration.error.detected.failed.to.find.RegisterModule.entrypoint,Rule,Module registration error detected (failed to find Register Module entry point),Module registration error detected (failed to find Register Module entry point),Enabled,bool,TRUE,FALSE,FALSE,,Reduced alerting for both Essentials and Balanced configurations
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.Module.registration.error.detected.failed.to.find.RegisterModule.entrypoint,Rule,Module registration error detected (failed to find Register Module entry point),Module registration error detected (failed to find Register Module entry point),Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.Module.registration.error.detected.failed.to.find.RegisterModule.entrypoint,Rule,Module registration error detected (failed to find Register Module entry point),Module registration error detected (failed to find Register Module entry point),Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.Module.registration.error.detected.module.returned.an.error.during.registration,Rule,Module registration error detected (module returned an error during registration),Module registration error detected (module returned an error during registration),Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.Module.registration.error.detected.module.returned.an.error.during.registration,Rule,Module registration error detected (module returned an error during registration),Module registration error detected (module returned an error during registration),Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.Module.registration.error.detected.module.returned.an.error.during.registration,Rule,Module registration error detected (module returned an error during registration),Module registration error detected (module returned an error during registration),Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.NanoWebServerGroupDiscovery.Rule,Discovery,IIS 10 Nano Web Server Group Discovery,This rule inserts all web servers running on Windows Server Nano into the IIS 10 Web Server Nano Group.,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.Only.one.type.of.logging.can.be.enabled.at.a.time,Rule,Only one type of logging can be enabled at a time,Only one type of logging can be enabled at a time,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.Only.one.type.of.logging.can.be.enabled.at.a.time,Rule,Only one type of logging can be enabled at a time,Only one type of logging can be enabled at a time,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.Only.one.type.of.logging.can.be.enabled.at.a.time,Rule,Only one type of logging can be enabled at a time,Only one type of logging can be enabled at a time,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.RemoteAdmin.NTService.CheckServiceState.Monitor,UnitMonitor,Web Management service availability,Web Management service availability,Enabled,bool,TRUE,TRUE,TRUE,TRUE,Core IIS Component Monitoring
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.RemoteAdmin.NTService.CheckServiceState.Monitor,UnitMonitor,Web Management service availability,Web Management service availability,CheckStartupType,string,,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.ServerRole.Discovery.Rule,Discovery,IIS 10 Server Role Discovery,This rule runs against every Windows Server 2016 and 1709+ computer and checks whether IIS 10 is installed.,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.ServerRole.Discovery.Rule,Discovery,IIS 10 Server Role Discovery,This rule runs against every Windows Server 2016 and 1709+ computer and checks whether IIS 10 is installed.,IntervalSeconds,int,14400,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.ServerRole.NTService.CheckServiceState.Monitor,UnitMonitor,IIS Admin Service availability,IIS Admin Service availability.,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.ServerRole.NTService.CheckServiceState.Monitor,UnitMonitor,IIS Admin Service availability,IIS Admin Service availability.,CheckStartupType,string,,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.ServerRoleGroupDiscovery.Rule,Discovery,IIS 10 Server Role Instance Group Discovery,IIS 10 Server Role Instance Group Discovery,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.ServerRoleVersion.Discovery.Rule,Discovery,IIS 10 Server Role Version Discovery,This rule runs on every IIS 10 Web Server to detect the exact version information. It discovers the Major Version and Minor Version property values.,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.ServerRoleVersion.Discovery.Rule,Discovery,IIS 10 Server Role Version Discovery,This rule runs on every IIS 10 Web Server to detect the exact version information. It discovers the Major Version and Minor Version property values.,Frequency,int,14400,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.SFNOTIFYREADRAWDATA.filter.notification.is.not.supported.in.IIS.10,Rule,SF_NOTIFY_READ_RAW_DATA filter notification is not supported in IIS 10,,Enabled,bool,TRUE,FALSE,FALSE,,Reduced alerting for both Essentials and Balanced configurations
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.SFNOTIFYREADRAWDATA.filter.notification.is.not.supported.in.IIS.10,Rule,SF_NOTIFY_READ_RAW_DATA filter notification is not supported in IIS 10,,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.SFNOTIFYREADRAWDATA.filter.notification.is.not.supported.in.IIS.10,Rule,SF_NOTIFY_READ_RAW_DATA filter notification is not supported in IIS 10,,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.The.configuration.manager.for.WAS.did.not.initialize,Rule,The configuration manager for WAS did not initialize,The configuration manager for WAS did not initialize,Enabled,bool,TRUE,FALSE,FALSE,,Reduced alerting for both Essentials and Balanced configurations
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.The.configuration.manager.for.WAS.did.not.initialize,Rule,The configuration manager for WAS did not initialize,The configuration manager for WAS did not initialize,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.The.configuration.manager.for.WAS.did.not.initialize,Rule,The configuration manager for WAS did not initialize,The configuration manager for WAS did not initialize,Severity,int,2,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.The.directory.specified.for.caching.compressed.content.is.invalid,Rule,The directory specified for caching compressed content is invalid,The directory specified for caching compressed content is invalid,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.The.directory.specified.for.caching.compressed.content.is.invalid,Rule,The directory specified for caching compressed content is invalid,The directory specified for caching compressed content is invalid,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.The.directory.specified.for.caching.compressed.content.is.invalid,Rule,The directory specified for caching compressed content is invalid,The directory specified for caching compressed content is invalid,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.The.Global.Modules.list.is.empty,Rule,The Global Modules list is empty,The Global Modules list is empty,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.The.Global.Modules.list.is.empty,Rule,The Global Modules list is empty,The Global Modules list is empty,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.The.Global.Modules.list.is.empty,Rule,The Global Modules list is empty,The Global Modules list is empty,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.The.HTTP.server.encountered.an.error.processing.the.server.side.include.file,Rule,The HTTP server encountered an error processing the server side include file,The HTTP server encountered an error processing the server side include file,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.The.HTTP.server.encountered.an.error.processing.the.server.side.include.file,Rule,The HTTP server encountered an error processing the server side include file,The HTTP server encountered an error processing the server side include file,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.The.HTTP.server.encountered.an.error.processing.the.server.side.include.file,Rule,The HTTP server encountered an error processing the server side include file,The HTTP server encountered an error processing the server side include file,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.The.identity.of.the.application.pool.is.invalid.Monitor,UnitMonitor,Application Pool identity is invalid,Application Pool identity is invalid,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.The.server.failed.to.close.client.connections.to.the.following.URLs.during.shutdown,Rule,The server failed to close client connections to URLs during shutdown,The server failed to close client connections to URLs during shutdown,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.The.server.failed.to.close.client.connections.to.the.following.URLs.during.shutdown,Rule,The server failed to close client connections to URLs during shutdown,The server failed to close client connections to URLs during shutdown,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.The.server.failed.to.close.client.connections.to.the.following.URLs.during.shutdown,Rule,The server failed to close client connections to URLs during shutdown,The server failed to close client connections to URLs during shutdown,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.The.server.was.unable.to.acquire.a.license.for.a.SSL.connection,Rule,The server was unable to acquire a license for a SSL connection,The server was unable to acquire a license for a SSL connection,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.The.server.was.unable.to.acquire.a.license.for.a.SSL.connection,Rule,The server was unable to acquire a license for a SSL connection,The server was unable to acquire a license for a SSL connection,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.The.server.was.unable.to.acquire.a.license.for.a.SSL.connection,Rule,The server was unable to acquire a license for a SSL connection,The server was unable to acquire a license for a SSL connection,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.The.server.was.unable.to.allocate.a.buffer.to.read.a.file,Rule,The server was unable to allocate a buffer to read a file,The server was unable to allocate a buffer to read a file,Enabled,bool,TRUE,FALSE,FALSE,,Reduced alerting for both Essentials and Balanced configurations
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.The.server.was.unable.to.allocate.a.buffer.to.read.a.file,Rule,The server was unable to allocate a buffer to read a file,The server was unable to allocate a buffer to read a file,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.The.server.was.unable.to.allocate.a.buffer.to.read.a.file,Rule,The server was unable to allocate a buffer to read a file,The server was unable to allocate a buffer to read a file,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.The.server.was.unable.to.read.a.file,Rule,The server was unable to read a file,The server was unable to read a file,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.The.server.was.unable.to.read.a.file,Rule,The server was unable to read a file,The server was unable to read a file,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.The.server.was.unable.to.read.a.file,Rule,The server was unable to read a file,The server was unable to read a file,Severity,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.w3c.logging.service.crashed.unexpectedly,Rule,W3C Logging Service crashed unexpectedly,W3C Logging Service terminated unexpectedly for the second time.,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.w3c.logging.service.crashed.unexpectedly,Rule,W3C Logging Service crashed unexpectedly,W3C Logging Service terminated unexpectedly for the second time.,Severity,int,2,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.w3c.logging.service.crashed.unexpectedly,Rule,W3C Logging Service crashed unexpectedly,W3C Logging Service terminated unexpectedly for the second time.,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.w3c.logging.service.crashed.with.corrective.action,Rule,W3C Logging Service crashed with corrective action,W3C Logging Service crashed with an error while SCM was trying to take a corrective action after the unexpected termination of the service.,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.w3c.logging.service.crashed.with.corrective.action,Rule,W3C Logging Service crashed with corrective action,W3C Logging Service crashed with an error while SCM was trying to take a corrective action after the unexpected termination of the service.,Severity,int,2,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.w3c.logging.service.crashed.with.corrective.action,Rule,W3C Logging Service crashed with corrective action,W3C Logging Service crashed with an error while SCM was trying to take a corrective action after the unexpected termination of the service.,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.w3c.logging.service.crashed.with.error,Rule,W3C Logging Service  crashed with error,W3C Logging Service terminated with a specific error.,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.w3c.logging.service.crashed.with.error,Rule,W3C Logging Service  crashed with error,W3C Logging Service terminated with a specific error.,Severity,int,2,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.w3c.logging.service.crashed.with.error,Rule,W3C Logging Service  crashed with error,W3C Logging Service terminated with a specific error.,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.w3c.logging.service.did.not.shutdown.properly.after.receiving.preshutdown.control,Rule,W3C Logging Service did not shutdown properly after receiving pre-shutdown control,W3C Logging Service did not shutdown properly after receiving pre-shutdown control.,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.w3c.logging.service.did.not.shutdown.properly.after.receiving.preshutdown.control,Rule,W3C Logging Service did not shutdown properly after receiving pre-shutdown control,W3C Logging Service did not shutdown properly after receiving pre-shutdown control.,Severity,int,2,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.w3c.logging.service.did.not.shutdown.properly.after.receiving.preshutdown.control,Rule,W3C Logging Service did not shutdown properly after receiving pre-shutdown control,W3C Logging Service did not shutdown properly after receiving pre-shutdown control.,Priority,int,1,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.w3logsvc.event.config.read.failed,Rule,W3C Logging Service config read failed,W3C Logging Service failed to read the configuration.,Enabled,bool,TRUE,,,,
Microsoft.Windows.InternetInformationServices.2016,Microsoft.Windows.InternetInformationServices.10.0.w3logsvc.event.config.read.failed,Rule,W3C Logging Service config read failed,W3C Logging Service failed to read the configuration.,Severity,int,2,,,,
