ManagementPackId,WorkflowId,WorkflowType,DisplayName,Description,OverrideParameterName,OverrideParameterType,DefaultValue,Minimal,Notes
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.LTMPool.ServerSideTotalConnections.Collection.PerfRule,Rule,Server-Side Total Connections for Local Traffic Pool (Number) (Performance DB DW),Collects the number of total server side connections for a BIG-IP local traffic pool.,SyncTime,string,,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.LTMPool.ServerSideTotalConnections.Collection.PerfRule,Rule,Server-Side Total Connections for Local Traffic Pool (Number) (Performance DB DW),Collects the number of total server side connections for a BIG-IP local traffic pool.,Debug,bool,FALSE,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.LTMPool.ServerSideTotalConnections.Collection.PerfRule,Rule,Server-Side Total Connections for Local Traffic Pool (Number) (Performance DB DW),Collects the number of total server side connections for a BIG-IP local traffic pool.,UseCache,bool,TRUE,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.VirtualServer.ClientSideBitsInDelta.Collection.PerfRule,Rule,Client-Side Bits In Delta (in Bits) (Performance DB DW),Collects the delta number of bits-in for a BIG-IP virtual server.,Enabled,bool,FALSE,FALSE,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.VirtualServer.ClientSideBitsInDelta.Collection.PerfRule,Rule,Client-Side Bits In Delta (in Bits) (Performance DB DW),Collects the delta number of bits-in for a BIG-IP virtual server.,SyncTime,string,,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.VirtualServer.ClientSideBitsInDelta.Collection.PerfRule,Rule,Client-Side Bits In Delta (in Bits) (Performance DB DW),Collects the delta number of bits-in for a BIG-IP virtual server.,IntervalSeconds,int,300,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.VirtualServer.ClientSideBitsInDelta.Collection.PerfRule,Rule,Client-Side Bits In Delta (in Bits) (Performance DB DW),Collects the delta number of bits-in for a BIG-IP virtual server.,Debug,bool,FALSE,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.VirtualServer.ClientSideBitsInDelta.Collection.PerfRule,Rule,Client-Side Bits In Delta (in Bits) (Performance DB DW),Collects the delta number of bits-in for a BIG-IP virtual server.,TimeoutSeconds,int,270,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.VirtualServer.ClientSideBitsInDelta.Collection.PerfRule,Rule,Client-Side Bits In Delta (in Bits) (Performance DB DW),Collects the delta number of bits-in for a BIG-IP virtual server.,UseCache,bool,TRUE,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.VirtualServer.ClientSideOutboundMbps.Collection.PerfRule,Rule,Client-Side Outbound Traffic (in Mbps) (Performance DB DW),Collects the Outbound Traffic for a BIG-IP virtual server in Megabits per Second.,Enabled,bool,TRUE,TRUE,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.VirtualServer.ClientSideOutboundMbps.Collection.PerfRule,Rule,Client-Side Outbound Traffic (in Mbps) (Performance DB DW),Collects the Outbound Traffic for a BIG-IP virtual server in Megabits per Second.,SyncTime,string,,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.VirtualServer.ClientSideOutboundMbps.Collection.PerfRule,Rule,Client-Side Outbound Traffic (in Mbps) (Performance DB DW),Collects the Outbound Traffic for a BIG-IP virtual server in Megabits per Second.,IntervalSeconds,int,300,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.VirtualServer.ClientSideOutboundMbps.Collection.PerfRule,Rule,Client-Side Outbound Traffic (in Mbps) (Performance DB DW),Collects the Outbound Traffic for a BIG-IP virtual server in Megabits per Second.,Debug,bool,FALSE,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.VirtualServer.ClientSideOutboundMbps.Collection.PerfRule,Rule,Client-Side Outbound Traffic (in Mbps) (Performance DB DW),Collects the Outbound Traffic for a BIG-IP virtual server in Megabits per Second.,TimeoutSeconds,int,270,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.VirtualServer.ClientSideOutboundMbps.Collection.PerfRule,Rule,Client-Side Outbound Traffic (in Mbps) (Performance DB DW),Collects the Outbound Traffic for a BIG-IP virtual server in Megabits per Second.,UseCache,bool,TRUE,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.LTMPoolMember.ServerSidePacketsIn.Collection.PerfRule,Rule,Server-Side Packets In for Local Traffic Pool Member Delta (Number) (Performance DB DW),Collects the number of server side packets in for a BIG-IP local traffic pool member.,Enabled,bool,TRUE,TRUE,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.LTMPoolMember.ServerSidePacketsIn.Collection.PerfRule,Rule,Server-Side Packets In for Local Traffic Pool Member Delta (Number) (Performance DB DW),Collects the number of server side packets in for a BIG-IP local traffic pool member.,TimeoutSeconds,int,270,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.LTMPoolMember.ServerSidePacketsIn.Collection.PerfRule,Rule,Server-Side Packets In for Local Traffic Pool Member Delta (Number) (Performance DB DW),Collects the number of server side packets in for a BIG-IP local traffic pool member.,IntervalSeconds,int,300,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.LTMPoolMember.ServerSidePacketsIn.Collection.PerfRule,Rule,Server-Side Packets In for Local Traffic Pool Member Delta (Number) (Performance DB DW),Collects the number of server side packets in for a BIG-IP local traffic pool member.,UseCache,bool,TRUE,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.LTMPoolMember.ServerSidePacketsIn.Collection.PerfRule,Rule,Server-Side Packets In for Local Traffic Pool Member Delta (Number) (Performance DB DW),Collects the number of server side packets in for a BIG-IP local traffic pool member.,SyncTime,string,,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.LTMPoolMember.ServerSidePacketsIn.Collection.PerfRule,Rule,Server-Side Packets In for Local Traffic Pool Member Delta (Number) (Performance DB DW),Collects the number of server side packets in for a BIG-IP local traffic pool member.,Debug,bool,FALSE,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.VirtualServer.SoftwareSyncookies.Collection.PerfRule,Rule,Software Syncookies (Number) (Performance DB DW),Collects the number of software syncookies for a BIG-IP virtual server.,Enabled,bool,TRUE,TRUE,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.VirtualServer.SoftwareSyncookies.Collection.PerfRule,Rule,Software Syncookies (Number) (Performance DB DW),Collects the number of software syncookies for a BIG-IP virtual server.,SyncTime,string,,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.VirtualServer.SoftwareSyncookies.Collection.PerfRule,Rule,Software Syncookies (Number) (Performance DB DW),Collects the number of software syncookies for a BIG-IP virtual server.,IntervalSeconds,int,300,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.VirtualServer.SoftwareSyncookies.Collection.PerfRule,Rule,Software Syncookies (Number) (Performance DB DW),Collects the number of software syncookies for a BIG-IP virtual server.,Debug,bool,FALSE,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.VirtualServer.SoftwareSyncookies.Collection.PerfRule,Rule,Software Syncookies (Number) (Performance DB DW),Collects the number of software syncookies for a BIG-IP virtual server.,TimeoutSeconds,int,270,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.VirtualServer.SoftwareSyncookies.Collection.PerfRule,Rule,Software Syncookies (Number) (Performance DB DW),Collects the number of software syncookies for a BIG-IP virtual server.,UseCache,bool,TRUE,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.Failover.Alert.Rule,Rule,Alert on F5 BIG-IP Failover Event,Alerts when F5 BIG-IP Failover Event occurs.,Enabled,bool,TRUE,TRUE,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.Failover.Alert.Rule,Rule,Alert on F5 BIG-IP Failover Event,Alerts when F5 BIG-IP Failover Event occurs.,SyncTime,string,,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.Failover.Alert.Rule,Rule,Alert on F5 BIG-IP Failover Event,Alerts when F5 BIG-IP Failover Event occurs.,IntervalSeconds,int,300,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.Failover.Alert.Rule,Rule,Alert on F5 BIG-IP Failover Event,Alerts when F5 BIG-IP Failover Event occurs.,TimeoutSeconds,int,270,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.Failover.Alert.Rule,Rule,Alert on F5 BIG-IP Failover Event,Alerts when F5 BIG-IP Failover Event occurs.,Debug,bool,FALSE,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.Failover.Alert.Rule,Rule,Alert on F5 BIG-IP Failover Event,Alerts when F5 BIG-IP Failover Event occurs.,UseCache,bool,FALSE,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.Failover.Alert.Rule,Rule,Alert on F5 BIG-IP Failover Event,Alerts when F5 BIG-IP Failover Event occurs.,Severity,int,1,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.Failover.Alert.Rule,Rule,Alert on F5 BIG-IP Failover Event,Alerts when F5 BIG-IP Failover Event occurs.,Priority,int,1,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.VirtualServer.RejectedSyncookies.Collection.PerfRule,Rule,Rejected Syncookies (Number) (Performance DB DW),Collects the number of rejected syncookies for a BIG-IP virtual server.,Enabled,bool,TRUE,TRUE,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.VirtualServer.RejectedSyncookies.Collection.PerfRule,Rule,Rejected Syncookies (Number) (Performance DB DW),Collects the number of rejected syncookies for a BIG-IP virtual server.,SyncTime,string,,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.VirtualServer.RejectedSyncookies.Collection.PerfRule,Rule,Rejected Syncookies (Number) (Performance DB DW),Collects the number of rejected syncookies for a BIG-IP virtual server.,IntervalSeconds,int,300,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.VirtualServer.RejectedSyncookies.Collection.PerfRule,Rule,Rejected Syncookies (Number) (Performance DB DW),Collects the number of rejected syncookies for a BIG-IP virtual server.,Debug,bool,FALSE,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.VirtualServer.RejectedSyncookies.Collection.PerfRule,Rule,Rejected Syncookies (Number) (Performance DB DW),Collects the number of rejected syncookies for a BIG-IP virtual server.,TimeoutSeconds,int,270,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.VirtualServer.RejectedSyncookies.Collection.PerfRule,Rule,Rejected Syncookies (Number) (Performance DB DW),Collects the number of rejected syncookies for a BIG-IP virtual server.,UseCache,bool,TRUE,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.VirtualServer.InboundOutboundTraffic.Perf,Rule,Client-Side Overall Traffic (in Mbps) (Performance DB DW),Collects Overall Traffic (Inbound + Outbound) in Megabits per Second for Local Traffic Virtual Server.,Enabled,bool,TRUE,TRUE,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.VirtualServer.InboundOutboundTraffic.Perf,Rule,Client-Side Overall Traffic (in Mbps) (Performance DB DW),Collects Overall Traffic (Inbound + Outbound) in Megabits per Second for Local Traffic Virtual Server.,SyncTime,string,,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.VirtualServer.InboundOutboundTraffic.Perf,Rule,Client-Side Overall Traffic (in Mbps) (Performance DB DW),Collects Overall Traffic (Inbound + Outbound) in Megabits per Second for Local Traffic Virtual Server.,IntervalSeconds,int,300,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.VirtualServer.InboundOutboundTraffic.Perf,Rule,Client-Side Overall Traffic (in Mbps) (Performance DB DW),Collects Overall Traffic (Inbound + Outbound) in Megabits per Second for Local Traffic Virtual Server.,Debug,bool,FALSE,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.VirtualServer.InboundOutboundTraffic.Perf,Rule,Client-Side Overall Traffic (in Mbps) (Performance DB DW),Collects Overall Traffic (Inbound + Outbound) in Megabits per Second for Local Traffic Virtual Server.,TimeoutSeconds,int,270,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.VirtualServer.InboundOutboundTraffic.Perf,Rule,Client-Side Overall Traffic (in Mbps) (Performance DB DW),Collects Overall Traffic (Inbound + Outbound) in Megabits per Second for Local Traffic Virtual Server.,UseCache,bool,TRUE,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.LTMPoolMember.ServerSideCurrentConnections.Collection.PerfRule,Rule,Server-Side Current Connections for Local Traffic Pool Member (Number) (Performance DB DW),Collects the number of current server side connections for a BIG-IP local traffic pool member.,Enabled,bool,TRUE,TRUE,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.LTMPoolMember.ServerSideCurrentConnections.Collection.PerfRule,Rule,Server-Side Current Connections for Local Traffic Pool Member (Number) (Performance DB DW),Collects the number of current server side connections for a BIG-IP local traffic pool member.,TimeoutSeconds,int,270,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.LTMPoolMember.ServerSideCurrentConnections.Collection.PerfRule,Rule,Server-Side Current Connections for Local Traffic Pool Member (Number) (Performance DB DW),Collects the number of current server side connections for a BIG-IP local traffic pool member.,IntervalSeconds,int,300,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.LTMPoolMember.ServerSideCurrentConnections.Collection.PerfRule,Rule,Server-Side Current Connections for Local Traffic Pool Member (Number) (Performance DB DW),Collects the number of current server side connections for a BIG-IP local traffic pool member.,UseCache,bool,TRUE,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.LTMPoolMember.ServerSideCurrentConnections.Collection.PerfRule,Rule,Server-Side Current Connections for Local Traffic Pool Member (Number) (Performance DB DW),Collects the number of current server side connections for a BIG-IP local traffic pool member.,SyncTime,string,,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.LTMPoolMember.ServerSideCurrentConnections.Collection.PerfRule,Rule,Server-Side Current Connections for Local Traffic Pool Member (Number) (Performance DB DW),Collects the number of current server side connections for a BIG-IP local traffic pool member.,Debug,bool,FALSE,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.LTMPoolMember.ServerSideBitsIn.Collection.PerfRule,Rule,Server-Side Bits In for Local Traffic Pool Member Delta (in Bits) (Performance DB DW),Server-Side Bits In for Local  Traffic Pool Member (Performance DB DW),Enabled,bool,FALSE,FALSE,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.LTMPoolMember.ServerSideBitsIn.Collection.PerfRule,Rule,Server-Side Bits In for Local Traffic Pool Member Delta (in Bits) (Performance DB DW),Server-Side Bits In for Local  Traffic Pool Member (Performance DB DW),TimeoutSeconds,int,270,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.LTMPoolMember.ServerSideBitsIn.Collection.PerfRule,Rule,Server-Side Bits In for Local Traffic Pool Member Delta (in Bits) (Performance DB DW),Server-Side Bits In for Local  Traffic Pool Member (Performance DB DW),IntervalSeconds,int,300,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.LTMPoolMember.ServerSideBitsIn.Collection.PerfRule,Rule,Server-Side Bits In for Local Traffic Pool Member Delta (in Bits) (Performance DB DW),Server-Side Bits In for Local  Traffic Pool Member (Performance DB DW),UseCache,bool,TRUE,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.LTMPoolMember.ServerSideBitsIn.Collection.PerfRule,Rule,Server-Side Bits In for Local Traffic Pool Member Delta (in Bits) (Performance DB DW),Server-Side Bits In for Local  Traffic Pool Member (Performance DB DW),SyncTime,string,,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.LTMPoolMember.ServerSideBitsIn.Collection.PerfRule,Rule,Server-Side Bits In for Local Traffic Pool Member Delta (in Bits) (Performance DB DW),Server-Side Bits In for Local  Traffic Pool Member (Performance DB DW),Debug,bool,FALSE,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.VirtualServer.ClientSideInboundMbps.Collection.PerfRule,Rule,Client-Side Inbound Traffic  (in Mbps) (Performance DB DW),Collects the Inbound Traffic for a BIG-IP virtual server in Megabits per Second.,Enabled,bool,TRUE,TRUE,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.VirtualServer.ClientSideInboundMbps.Collection.PerfRule,Rule,Client-Side Inbound Traffic  (in Mbps) (Performance DB DW),Collects the Inbound Traffic for a BIG-IP virtual server in Megabits per Second.,SyncTime,string,,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.VirtualServer.ClientSideInboundMbps.Collection.PerfRule,Rule,Client-Side Inbound Traffic  (in Mbps) (Performance DB DW),Collects the Inbound Traffic for a BIG-IP virtual server in Megabits per Second.,IntervalSeconds,int,300,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.VirtualServer.ClientSideInboundMbps.Collection.PerfRule,Rule,Client-Side Inbound Traffic  (in Mbps) (Performance DB DW),Collects the Inbound Traffic for a BIG-IP virtual server in Megabits per Second.,Debug,bool,FALSE,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.VirtualServer.ClientSideInboundMbps.Collection.PerfRule,Rule,Client-Side Inbound Traffic  (in Mbps) (Performance DB DW),Collects the Inbound Traffic for a BIG-IP virtual server in Megabits per Second.,TimeoutSeconds,int,270,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.VirtualServer.ClientSideInboundMbps.Collection.PerfRule,Rule,Client-Side Inbound Traffic  (in Mbps) (Performance DB DW),Collects the Inbound Traffic for a BIG-IP virtual server in Megabits per Second.,UseCache,bool,TRUE,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.LTMPool.ServerSideOutboundMbps.Collection.PerfRule,Rule,Server-Side Outbound Traffic for Local Traffic Pool (in Mbps) (Performance DB DW),Collects the Server-Side Outbound Traffic for Local Traffic Pool in Megabits per Second.,Enabled,bool,TRUE,TRUE,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.LTMPool.ServerSideOutboundMbps.Collection.PerfRule,Rule,Server-Side Outbound Traffic for Local Traffic Pool (in Mbps) (Performance DB DW),Collects the Server-Side Outbound Traffic for Local Traffic Pool in Megabits per Second.,IntervalSeconds,int,300,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.LTMPool.ServerSideOutboundMbps.Collection.PerfRule,Rule,Server-Side Outbound Traffic for Local Traffic Pool (in Mbps) (Performance DB DW),Collects the Server-Side Outbound Traffic for Local Traffic Pool in Megabits per Second.,TimeoutSeconds,int,270,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.LTMPool.ServerSideOutboundMbps.Collection.PerfRule,Rule,Server-Side Outbound Traffic for Local Traffic Pool (in Mbps) (Performance DB DW),Collects the Server-Side Outbound Traffic for Local Traffic Pool in Megabits per Second.,SyncTime,string,,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.LTMPool.ServerSideOutboundMbps.Collection.PerfRule,Rule,Server-Side Outbound Traffic for Local Traffic Pool (in Mbps) (Performance DB DW),Collects the Server-Side Outbound Traffic for Local Traffic Pool in Megabits per Second.,Debug,bool,FALSE,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.LTMPool.ServerSideOutboundMbps.Collection.PerfRule,Rule,Server-Side Outbound Traffic for Local Traffic Pool (in Mbps) (Performance DB DW),Collects the Server-Side Outbound Traffic for Local Traffic Pool in Megabits per Second.,UseCache,bool,TRUE,,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.VirtualServer.ClientSideBitsOutDelta.Collection.PerfRule,Rule,Client-Side Bits Out Delta (in Bits) (Performance DB DW),Collects the delta number of bits-out for a BIG-IP virtual server.,Enabled,bool,FALSE,FALSE,
Comtrade.F5.BigIp.LTM,Comtrade.F5.BigIp.LTM.VirtualServer.ClientSideBitsOutDelta.Collection.PerfRule,Rule,Client-Side Bits Out Delta (in Bits) (Performance DB DW),Collects the delta number of bits-out for a BIG-IP virtual server.,SyncTime,string,,,
